apls_count,atss_count,bloc_count,bloc_count_relative,cloc_count,cloc_count_relative,dpt_count,etp_count,file,loc_count,nbeh_count,nbeh_count_relative,nbl_count,ncd_count,ncmd_count,nco_count,ndk_count,ndk_count_occurrences,ndm_count,ndm_count_occurrences,nemd_count,nemd_count_relative,nfl_count,nfmd_count,nfmd_count_relative,nicd_count,nierr_count,nimpp_count,nimpr_count,nimpt_count,ninc_count,nincr_count,ninct_count,nincv_count,niu_count,nkeys_count,nlk_count,nlo_count,nlp_count,nmd_count,nmo_count,nnnv_count,nnnv_count_relative,nnwv_count,nnwv_count_relative,npl_count,npnn_count,npnn_count_relative,npun_count,npun_count_relative,npvr_count,nrgv_count,nrl_count,nrvr_count,nscm_count,nsh_count,ntkn_count,ntnn_count,ntnn_count_relative,nts_count,ntun_count,ntun_count_relative,ntvr_count,nun_count,nun_count_relative,nvr_count,y
,10,0,0,2,0.1,2,-4.82,anthcourtney__ansible-role-cis-amazon-linux__46703b962679b245e1fdb76d2c2667c246b1de4d__tasks_level-1_1.4.1.yml,20,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,14,0,0,0,2,0,2,1,0,0,,,,,,,,,,0,0,47,0,0,2,2,1,2,2,1,,0
,6,0,0,0,0,2,-6.07,dev-sec__ansible-os-hardening__12053b21aec79aa79e4ff31133d0c6f8faf7490d__tasks_sysctl.yml,34,0,0,0,18,1,9,0,0,0,0,2,0.22,0,0,0,0,0,0,0,0,0,0,0,0,,34,0,7,2,4,0,7,0.78,2,0.22,,,,,,,,,,0,0,167,0,0,7,7,1,5,7,0.78,,0
,6,0,0,0,0,2,-5.59,idealista__airflow-role__74e645faa63bbff7d16ac1ed65f717a24bf784fc__tasks_install.yml,67,0,0,0,32,0,2,0,0,0,0,4,0.25,0,0,0,0,0,0,0,0,0,0,0,0,,67,0,1,4,7,0,14,0.78,4,0.22,,,,,,,,,,0,0,241,0,0,12,12,1,14,18,1,,0
,7,0,0,2,0.05,2,-5.86,EMCECS__ECS-CommunityEdition__3b531896e7f99dc9179ec7bf8f8cd2972e334b32__ui_ansible_roles_common_sync_caches_by_torrent_tasks_main.yml,39,0,0,0,13,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,35,0,6,0,5,0,5,1,0,0,,,,,,,,,,0,1,134,1,0.17,6,5,0.83,5,5,1,,0
,10,0,0,0,0,3,-6.64,lae__ansible-role-netbox__ceaeab700e4c0f852d9878ad9cc5ac107ca9f09c__tasks_deploy_netbox.yml,117,0,0,2,56,0,7,0,0,0,0,3,0.23,1,0,0,6,0,0,0,0,2,0,0,0,,102,0,8,1,6,0,16,1,0,0,,,,,,,,,,0,0,429,4,0.33,12,8,0.67,12,16,1,,0
,7,0,0,0,0,2,-5.2,ceph__ceph-ansible__c8d565a2c04618d2be348da554ec4d8be5bc58be__roles_ceph-common_tasks_installs_debian_community_repository.yml,17,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,17,1,0,0,3,0,7,1,0,0,,,,,,,,,,0,0,65,0,0,3,3,1,4,7,1,,0
,4,0,0,9,0.39,2,-5.29,openfun__arnold__3176f143eccf91399c29221469af1dc79a5c0f8f__tasks_get_vault_for_app.yml,23,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,23,0,3,0,3,0,5,1,0,0,,,,,,,,,,0,0,86,1,0.17,6,5,0.83,10,5,1,,0
,5,0,0,5,0.12,2,-6.12,rak8s__rak8s__05dc0e66fda9f9439c3f7f69bd399c04a4189c28__roles_kubeadm_tasks_main.yml,41,0,0,0,2,0,1,0,0,0,0,1,0.1,0,0,0,0,1,0,0,0,0,0,0,0,,38,0,0,1,6,0,11,0.92,1,0.08,,,,,,,,,,0,2,117,0,0,9,9,1,2,12,1,,0
,7,0,0,0,0,1,-4.42,StackStorm__ansible-st2__895d4059c4241e49565b2847a2ef09b2cf50a052__roles_postgresql_tasks_main.yml,8,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,8,0,0,0,1,0,0,0,2,1,,,,,,,,,,0,0,42,0,0,2,0,0,3,0,0,,0
,5,0,0,8,0.15,2,-6.27,elastic__ansible-elasticsearch__e9a6f74d09302217bc61715fdc1c05897f91cf9f__tasks_xpack_security_elasticsearch-security-file.yml,54,0,0,0,40,3,7,0,0,0,0,3,0.18,11,0,0,0,0,0,0,0,0,0,0,0,,51,0,6,3,6,0,7,1,0,0,,,,,,,,,,0,1,260,7,0.5,14,7,0.5,16,7,1,,0
,7,0,0,0,0,2,-4.88,StackStorm__ansible-st2__9ea03e8887c4e05357deafd5314d3484e39c79ac__roles_st2repos_tasks_main.yml,19,0,0,0,3,0,0,0,0,0,0,1,0.25,2,0,0,0,0,0,0,0,0,0,0,0,,17,0,0,1,3,0,3,0.75,1,0.25,,,,,,,,,,0,0,51,0,0,3,3,1,4,4,1,,0
,5,0,0,13,0.1,2,-6.49,elastic__ansible-elasticsearch__e9a6f74d09302217bc61715fdc1c05897f91cf9f__tasks_xpack_security_elasticsearch-security-native.yml,131,0,0,0,80,0,11,0,0,0,0,5,0.15,18,0,0,0,0,0,0,0,0,0,0,0,,131,0,8,5,4,0,9,1,0,0,,,,,,,,,,0,0,444,20,0.69,29,9,0.31,32,9,1,,0
,8,0,0,1,0.01,2,-6.05,sensu__sensu-ansible__cee83c9d614dcdbbce59a19210adeccca636fe01__tasks_plugins.yml,96,0,0,0,44,0,9,0,0,0,0,5,0.36,4,0,0,0,0,0,0,0,0,0,0,1,,78,0,2,5,5,0,11,1,0,0,,,,,,,,,,0,1,327,1,0.08,12,11,0.92,10,11,1,,0
4,1,2,0.12,3,0.19,2,-4.35,redhat-cop__casl-ansible__7c2d9e435014f211aa741dabecd907345fd0584f__playbooks_openshift_post-provision-openstack.yml,16,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,0,3,0,0,0,30,2,1,2,0,0,0,0,0,0,0
,7,0,0,0,0,2,-5.44,ceph__ceph-ansible__c8d565a2c04618d2be348da554ec4d8be5bc58be__roles_ceph-container-common_tasks_pre_requisites_debian_prerequisites.yml,18,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,18,0,0,0,3,0,13,1,0,0,,,,,,,,,,0,0,71,0,0,4,4,1,3,13,1,,0
,5,0,0,1,0.01,2,-4.74,Oefenweb__ansible-percona-server__e51ac2b1415658634569e8b8ee327890e99daa9e__tasks_main.yml,69,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,,32,0,0,0,2,0,2,1,0,0,,,,,,,,,,0,0,104,12,0.92,13,1,0.08,2,2,1,,0
,8,0,0,0,0,3,-5.9,Graylog2__graylog-ansible-role__a2226833612a1b93a9c9de592176bc4c0b793371__tasks_mongodb-Debian.yml,56,0,0,2,10,0,3,0,0,0,0,2,0.29,0,0,0,0,0,0,0,0,0,0,0,0,,50,0,0,0,4,0,9,1,0,0,,,,,,,,,,0,0,155,3,0.43,7,4,0.57,6,9,1,,0
,8,0,0,6,0.2,2,-5.88,dev-sec__ansible-os-hardening__ef120fbb49eceab19e25543dcc6017ccc9c4f033__tasks_yum.yml,30,0,0,0,6,0,0,0,0,0,0,2,0.33,1,0,0,0,0,0,0,0,0,0,0,0,,23,0,0,2,4,0,4,0.67,2,0.33,,,,,,,,,,0,1,84,0,0,4,4,1,5,6,1,,0
,6,0,0,13,0.23,2,-6.26,iiab__iiab__2226dc4422f3242a20ec368287366dda0744bafa__roles_1-prep_tasks_detected_redhat.yml,56,0,0,0,27,0,15,0,0,0,0,2,0.15,7,0,0,0,6,0,0,0,0,0,0,0,,54,0,11,2,3,0,11,1,0,0,,,,,,,,,,0,5,294,0,0,11,11,1,17,11,1,,0
,13,0,0,0,0,2,-5.67,CentOS-PaaS-SIG__linchpin__d85374e245f7d21b2df382fb64db976b042513ec__linchpin_provision_roles_openstack_tasks_provision_os_server.yml,216,0,0,0,150,0,24,0,0,0,0,1,0.06,88,0,0,0,0,0,0,0,0,0,0,0,,200,0,10,8,4,0,17,0.77,5,0.23,,,,,,,,,,0,0,931,0,0,17,12,0.71,47,14,0.64,,0
,5,0,0,0,0,2,-5.44,atosatto__ansible-dockerswarm__d108401f501ce1014c08fac46f6a026f98285cbd__tasks_docker_engine.yml,48,0,0,0,12,0,5,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,,48,0,0,1,8,0,15,0.94,1,0.06,,,,,,,,,,0,0,145,0,0,9,9,1,7,14,0.88,,0
,12,0,0,12,0.5,3,-5.6,ansible-community__ara__052f28a9a2077a6e2941268ba8ceb01d0914578c__roles_ara_api_tasks_wsgi_server_gunicorn.yaml,24,0,0,1,1,0,0,0,0,0,0,1,0.5,2,0,0,0,0,0,0,0,0,0,0,0,,23,0,0,0,1,0,5,1,0,0,,,,,,,,,,0,0,69,1,0.5,2,1,0.5,2,5,1,,0
,7,1,0.03,22,0.61,2,-5.8,EMCECS__ECS-CommunityEdition__8bbaa15e8a4216390a75e164bb2cd9126317414f__ui_ansible_roles_CentOS_7_reboot_tasks_main.yml,36,0,0,0,19,0,22,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,,27,0,17,0,2,0,5,1,0,0,,,,,,,,,,0,2,207,0,0,5,5,1,3,5,1,,0
,9,0,0,1,0.01,2,-6.26,New-Edge-Engineering__ansible-rundeck__085c41b9ae1c05337f05bbaf04a360266097dfbb__tasks_install_debian.yml,127,0,0,0,7,0,2,0,0,0,0,3,0.18,1,0,0,0,0,0,0,0,0,0,0,0,,87,0,0,3,9,0,15,0.88,2,0.12,,,,,,,,,,0,0,289,0,0,14,14,1,6,15,0.88,,0
,5,0,0,1,0.02,2,-5.49,CentOS-PaaS-SIG__linchpin__d85374e245f7d21b2df382fb64db976b042513ec__linchpin_provision_roles_openstack_tasks_provision_resource_group.yml,41,0,0,0,15,0,7,0,0,0,0,2,0.22,2,0,0,0,2,0,0,0,1,0,0,0,,39,0,2,1,2,0,8,1,0,0,,,,,,,,,,0,0,148,0,0,8,6,0.75,13,6,0.75,,0
,5,0,0,2,0.2,2,-4.68,openfun__arnold__5e92881733ced39dc91b8e5efd17db2e8665a30c__tasks_create_app_secrets.yml,10,0,0,0,4,0,1,0,0,0,0,2,0.67,1,0,0,0,0,0,0,0,0,0,0,0,,10,0,0,1,1,0,2,1,0,0,,,,,,,,,,0,0,39,0,0,2,2,1,3,2,1,,0
,9,0,0,0,0,2,-4.96,CentOS-PaaS-SIG__linchpin__5f252b5786573a001fb59dae0ac7f5dcc15ae2eb__linchpin_provision_roles_aws_tasks_teardown_res_defs.yml,33,0,0,0,17,0,4,0,0,0,0,4,0.5,4,0,0,0,0,0,0,0,4,0,0,0,,24,0,0,4,1,0,4,1,0,0,,,,,,,,,,0,0,138,0,0,4,4,1,6,4,1,,0
,6,0,0,3,0.07,2,-5.99,iiab__iiab__b516408078c43b78a3fd002a5d879952af33a965__roles_dokuwiki_tasks_install.yml,44,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44,0,3,0,5,0,7,0.78,2,0.22,,,,,,,,,,0,0,149,0,0,8,8,1,7,9,1,,0
,8,0,0,0,0,2,-6.09,StackStorm__ansible-st2__30260718bf5848131b56fdf461d6cdcee83ad5e9__roles_st2mistral_tasks_main.yml,80,0,0,0,7,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,76,0,1,0,6,0,13,0.93,1,0.07,,,,,,,,,,0,3,223,0,0,10,10,1,6,14,1,,0
29,7,0,0,3,0.12,4,-5.11,ansible__molecule__9ee34c80d68e6a37d6447c9c639ef598b8423ca5__molecule_cookiecutter_scenario_driver_delegated_{{cookiecutter.molecule_directory}}_{{cookiecutter.scenario_name}}_create.yml,26,0,0,0,14,0,0,0,0,0,0,1,0.25,9,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,1,2,0,4,1,0,0,1,0,0,1,1,0,1,0,0,0,0,99,0,0,3,3,1,6,4,1,0,0
,12,0,0,0,0,2,-5.68,CentOS-PaaS-SIG__linchpin__7930dd57d9c0bc205cd9a4d1e938f0c233da6bce__linchpin_provision_roles_openstack_tasks_provision_os_server.yml,200,0,0,0,149,0,27,0,0,0,0,1,0.06,88,0,0,0,0,0,0,0,0,0,0,0,,200,0,22,8,4,0,17,0.77,5,0.23,,,,,,,,,,0,0,940,0,0,17,12,0.71,46,14,0.64,,0
,5,0,0,0,0,2,-5.39,dev-sec__ansible-os-hardening__834059d18c6f30a5884fae3d8b6a7cbd4eba1139__tasks_modprobe.yml,19,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,19,0,1,0,4,0,4,0.8,1,0.2,,,,,,,,,,0,0,63,0,0,4,4,1,3,5,1,,0
,7,0,0,10,0.23,2,-5.54,openfun__arnold__3176f143eccf91399c29221469af1dc79a5c0f8f__tasks_create_app_htpasswd.yml,44,0,0,0,13,1,0,0,0,0,0,4,0.36,10,0,0,0,1,0,0,0,0,0,1,0,,34,1,0,4,6,0,6,0.86,1,0.14,,,,,,,,,,0,1,156,1,0.14,7,6,0.86,10,7,1,,0
,5,0,0,21,0.49,2,-6.19,EMCECS__ECS-CommunityEdition__8bbaa15e8a4216390a75e164bb2cd9126317414f__ui_ansible_roles_CentOS_7_baseline_install_tasks_main.yml,43,0,0,0,18,0,15,1,1,0,0,2,0.18,0,0,0,0,0,0,0,0,0,0,0,1,,35,0,10,2,6,0,8,1,0,0,,,,,,,,,,2,1,221,1,0.11,9,8,0.89,5,8,1,,0
,5,0,0,3,0.12,2,-6.22,elastic__ansible-elasticsearch__e083d7c02db6f3b131b02f0005bcea498b4852ff__tasks_elasticsearch-parameters.yml,24,0,0,0,21,0,21,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,21,0,14,0,3,0,7,1,0,0,,,,,,,,,,0,0,231,0,0,7,7,1,4,7,1,,0
,10,0,0,2,0.01,2,-7.02,nusenu__ansible-relayor__c25e1f96cb3a91dfef803f4de935c51c597bd19d__tasks_configure.yml,187,0,0,0,63,0,6,0,0,0,0,15,0.45,10,0,0,0,0,0,0,0,0,0,0,0,,144,0,1,15,8,0,21,0.95,1,0.05,,,,,,,,,,0,2,805,0,0,21,21,1,18,22,1,,0
,12,0,0,0,0,2,-6.85,debops__debops__56580fc7499714c53a19e472c9a2a76d0db0a960__ansible_roles_debops.postgresql_tasks_main.yml,238,0,0,0,146,0,11,0,0,0,0,10,0.36,72,0,0,22,0,0,0,0,0,0,0,0,,167,0,40,10,14,0,19,0.73,7,0.27,,,,,,,,,,0,2,943,0,0,19,19,1,51,24,0.92,,0
,10,0,0,2,0.04,2,-5.45,StackStorm__ansible-st2__36f63dc3647721266cdb0d09e6836ce99546505e__roles_st2_tasks_user.yml,45,0,0,0,11,0,0,0,0,0,0,6,0.55,0,0,0,2,0,0,0,0,0,0,0,0,,45,0,0,0,4,0,5,0.83,1,0.17,,,,,,,,,,0,0,148,0,0,5,5,1,5,6,1,,0
,5,0,0,3,0.04,2,-5.84,nusenu__ansible-relayor__dbe5647c4e42252e9e428e50b9b0a3636f94842a__tasks_main.yml,71,0,0,0,11,0,7,0,0,0,0,1,0.07,1,0,0,0,0,0,0,0,9,0,0,1,,42,0,0,1,5,0,3,0.75,1,0.25,,,,,,,,,,0,0,151,10,0.77,13,3,0.23,4,4,1,,0
,7,0,0,2,0.03,2,-6.58,cloudalchemy__ansible-grafana__44e07b472f9638aea1092c60f41b70d78a40c26d__tasks_preflight.yml,67,0,0,0,38,0,41,0,0,0,0,2,0.15,0,0,0,0,0,0,0,0,0,0,0,0,,45,0,27,2,3,0,10,0.91,1,0.09,,,,,,,,,,0,0,387,0,0,11,11,1,6,11,1,,0
,7,0,0,0,0,2,-6.38,redhat-cop__casl-ansible__ec9f184b1d5c0eefadfa13d6b75d914c1e96619d__roles_openshift-applier_tasks_process-one-entry.yml,104,0,0,0,35,1,15,0,0,0,0,2,0.12,10,0,0,0,1,0,0,2,2,0,0,0,,74,0,1,2,7,0,12,0.86,2,0.14,,,,,,,,,,0,1,390,0,0,14,14,1,24,14,1,,0
,4,0,0,13,0.46,2,-5.58,openfun__arnold__1ca7f3c6bd95b740cfbb283ade103a0122540ac0__tasks_get_vault_for_app.yml,28,0,0,0,18,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,,28,0,6,0,4,0,6,0.86,1,0.14,,,,,,,,,,0,0,119,1,0.14,7,6,0.86,12,7,1,,0
,3,0,0,0,0,2,-6.21,jaywink__ansible-letsencrypt__620d131c47f90fc663c51425836312878d0fd5f6__tasks_cert.yaml,29,0,0,0,23,0,7,1,1,0,0,2,0.15,3,0,0,2,2,0,0,0,0,0,0,0,,29,0,9,2,5,0,3,1,0,0,,,,,,,,,,0,1,129,8,0.73,11,3,0.27,14,3,1,,0
,5,0,0,8,0.08,3,-7.03,lae__ansible-role-proxmox__d3afb2af6d65f33d5091b01590d2cbd9ebf98c6b__tasks_main.yml,103,0,0,1,38,0,10,1,3,0,0,10,0.34,9,0,0,2,0,0,0,0,8,0,0,1,,87,1,9,7,9,0,15,0.94,1,0.06,,,,,,,,,,0,0,396,11,0.48,23,12,0.52,13,16,1,,0
,14,0,0,5,0.08,2,-6.66,iiab__iiab__3d850253e8b5e073c1467df76235170e18a29b08__roles_2-common_tasks_packages.yml,65,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,22,0,4,0,2,0,47,0.98,1,0.02,,,,,,,,,,0,0,156,0,0,5,5,1,1,48,1,,0
,7,0,0,0,0,2,-4.88,gantsign__ansible-role-visual-studio-code__26e0373578cf353e6674b0bbe718885e21df5b9d__tasks_install-dnf.yml,21,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,19,0,0,0,2,0,6,0.86,1,0.14,,,,,,,,,,0,0,57,0,0,3,3,1,0,7,1,,0
,2,0,0,0,0,1,-4.52,geerlingguy__drupal-vm__29016fee18b6cd3befb11461f490c856fe0fe327__provisioning_requirements.yml,80,0,0,0,0,0,0,0,0,0,0,80,1,0,0,0,0,0,0,0,0,0,0,0,0,,80,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,160,40,1,40,0,0,0,0,0,,0
,4,1,0.05,5,0.26,2,-5.1,iiab__iiab__d18df34b6749b4a106e6e079a3ee7151b5ede831__roles_kiwix_tasks_main.yml,19,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,18,0,2,0,4,0,3,1,0,0,,,,,,,,,,0,0,75,2,0.4,5,3,0.6,4,3,1,,0
38,7,0,0,0,0,3,-5.98,ceph__ceph-ansible__83ca798e03150a5af4ac93159741789ec74a9d6d__infrastructure-playbooks_gather-ceph-logs.yml,37,0,0,0,5,0,0,0,0,0,0,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,2,0,2,0.67,1,0.33,1,1,1,0,0,0,2,0,0,0,0,84,0,0,3,3,1,5,3,1,0,0
,4,0,0,3,0.09,2,-5.79,iiab__iiab__e2c641e9747809ff2e266f2f0f717f44bfdd43d5__roles_network_tasks_NM-debian.yml,34,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,34,0,7,0,7,0,11,1,0,0,,,,,,,,,,0,2,118,0,0,9,9,1,3,11,1,,0
106,2,0,0,5,0.06,3,-6.08,geerlingguy__drupal-vm__d00eebecd3d130028729afbeefda59c40db6e3b6__provisioning_playbook.yml,82,0,0,0,44,0,31,0,0,0,0,5,0.22,4,0,0,0,0,0,0,0,13,0,0,1,0,92,0,3,5,5,0,6,1,0,0,1,1,1,0,0,0,1,33,0,0,0,312,12,0.67,18,6,0.33,8,6,1,0,0
,8,0,0,0,0,2,-5.94,geerlingguy__drupal-vm__ac1d318f94aad36788750d36a487077cce753b5a__provisioning_roles_geerlingguy.ruby_tasks_install-from-source.yml,55,0,0,0,12,1,3,0,0,0,0,4,0.36,0,0,0,0,0,0,0,0,0,0,0,0,,30,0,0,4,6,0,7,1,0,0,,,,,,,,,,0,0,134,0,0,7,7,1,4,7,1,,0
,10,0,0,2,0.1,2,-5.05,anthcourtney__ansible-role-cis-amazon-linux__da521ee1d5a6577b12f9b4eecce45b3a6286f03a__tasks_level-1_5.5.yml,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,0,0,0,1,0,2,1,0,0,,,,,,,,,,0,0,53,0,0,2,2,1,1,2,1,,0
,6,0,0,10,0.12,2,-6.44,elastic__ansible-elasticsearch__e083d7c02db6f3b131b02f0005bcea498b4852ff__tasks_xpack_security_elasticsearch-security-file.yml,82,0,0,0,40,3,3,0,0,0,0,3,0.18,9,0,0,0,0,0,0,0,0,0,0,0,,79,0,2,3,7,0,14,1,0,0,,,,,,,,,,0,1,324,0,0,14,14,1,17,14,1,,0
,19,0,0,11,0.02,3,-7.87,MindPointGroup__RHEL7-STIG__b3465ef5f6e1bebec12c409a964ee8338510b3d6__tasks_fix-cat1.yml,451,0,0,9,101,0,31,1,5,0,0,10,0.37,8,0,0,0,0,0,0,0,0,0,0,0,,349,0,20,11,6,0,54,0.96,2,0.04,,,,,,,,,,0,0,1930,9,0.35,26,17,0.65,41,48,0.86,,0
,14,0,0,3,0.03,2,-5.96,iiab__iiab__b3a7af09c5076089d04e6f1f9c53db2e42f2b427__roles_network_tasks_named.yml,95,0,0,0,44,0,4,0,0,0,0,4,0.27,0,0,0,0,0,0,0,0,0,0,0,0,,149,0,8,4,4,0,11,0.73,4,0.27,,,,,,,,,,0,0,417,0,0,11,11,1,9,11,0.73,,0
,7,0,0,0,0,2,-5.65,redhat-cop__casl-ansible__9a238574f66c1acb73f60420ede04ab44298d2a1__roles_openshift-applier_tasks_check-file-location.yml,34,0,0,0,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,0,4,0,3,0,5,1,0,0,,,,,,,,,,0,0,134,0,0,5,5,1,7,5,1,,0
,6,0,0,2,0.01,2,-6.1,ceph__ceph-ansible__ba62106af636d13ea7c0e4f16be1c3022021474a__roles_ceph-dashboard_tasks_configure_dashboard.yml,144,0,0,0,69,19,13,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,129,0,3,0,4,0,26,0.93,2,0.07,,,,,,,,,,0,4,722,0,0,28,24,0.86,21,24,0.86,,0
,6,0,0,2,0.05,2,-5.38,geerlingguy__ansible-role-nodejs__d083966eab6b8fe41bbec90a50fa678f1cb0f8b6__tasks_main.yml,41,0,0,0,19,0,4,0,0,0,0,2,0.22,2,0,0,0,0,0,0,0,2,0,0,0,,41,0,1,2,5,0,5,0.71,2,0.29,,,,,,,,,,1,0,141,2,0.29,7,5,0.71,7,5,0.71,,0
,6,0,0,1,0.05,2,-5.77,dev-sec__ansible-os-hardening__ef28e7d01e3f9efe65a6da9695b512d522cb6d87__tasks_minimize_access.yml,21,0,0,0,7,0,1,0,0,0,0,2,0.33,0,0,0,0,0,0,0,0,0,0,0,0,,14,0,0,2,2,0,4,1,0,0,,,,,,,,,,0,0,81,0,0,4,4,1,8,4,1,,0
,5,1,0.01,15,0.22,1,-4.72,iiab__iiab__f4c0e3b6914e9122025a010ba2d0819196abe0db__roles_network_tasks_main.yml,68,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,,33,0,7,0,2,0,2,1,0,0,,,,,,,,,,0,0,103,10,0.83,12,2,0.17,2,2,1,,0
,8,0,0,17,0.11,2,-7.1,debops__debops__da36c90b9657eb881572654eb62c4d31d6b8b41c__ansible_roles_debops.owncloud_tasks_setup_owncloud.yml,155,0,0,0,51,3,8,0,0,0,0,5,0.2,14,0,0,3,0,0,0,0,3,0,0,0,,124,0,8,5,7,0,22,1,0,0,,,,,,,,,,0,0,532,0,0,20,20,1,28,22,1,,0
,8,1,0.06,20,1.25,2,-4.65,iiab__iiab__37731a8d4f484af6d0adc7565d740dcd1b85a5f3__roles_httpd_tasks_php-stem.yml,16,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16,0,2,0,1,0,2,1,0,0,,,,,,,,,,0,0,51,0,0,2,2,1,0,2,1,,0
,14,0,0,0,0,3,-5.84,dev-sec__ansible-os-hardening__e0be00bcb801a488d75e4cb82cf04c199125633e__tasks_limits.yml,28,0,0,1,2,0,1,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,,28,0,1,0,1,0,4,1,0,0,,,,,,,,,,0,0,97,1,0.5,2,1,0.5,0,4,1,,0
,4,0,0,0,0,2,-5.9,roots__trellis__fde4bea748ff45146b357479ae6e4eb47828ce7c__roles_deploy_tasks_prepare.yml,29,0,0,0,15,0,5,1,2,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,,29,0,2,0,5,0,6,1,0,0,,,,,,,,,,0,2,173,2,0.25,8,6,0.75,10,6,1,,0
,7,0,0,0,0,2,-5.19,StackStorm__ansible-st2__0f37b10b325588c4ff0acb6a26229a7d5c0e4c47__roles_nginx_tasks_main.yml,28,0,0,0,3,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0,1,0,0,0,,26,0,0,1,4,0,4,0.8,1,0.2,,,,,,,,,,0,0,72,0,0,4,4,1,3,5,1,,0
,5,0,0,1,0.2,2,-3.39,rhevm-qe-automation__ovirt-ansible__dec52eef3bcc388f50088f78b41d63881d1991ef__roles_ovirt-guest-agent_handlers_main.yaml,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,0,0,0,1,0,2,1,0,0,,,,,,,,,,0,0,13,0,0,1,1,1,0,2,1,,0
47,10,0,0,5,0.11,4,-5.39,ansible__molecule__e3b6ec7fb0ec6fce7b3d1d0cf00da6b6c1442613__molecule_provisioner_ansible_playbooks_vagrant_create.yml,45,0,0,0,28,0,0,0,0,0,0,3,0.5,18,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,2,2,0,5,1,0,0,1,0,0,1,1,0,2,0,0,0,0,191,0,0,4,4,1,27,5,1,0,0
,7,0,0,19,0.3,2,-6.51,iiab__iiab__d2d10d07b0b7d45798d9a86b9b806ec5a17688de__roles_calibre_tasks_main.yml,64,0,0,0,26,0,3,0,0,0,0,2,0.17,0,0,0,0,0,0,0,0,0,0,3,0,,68,0,10,2,6,0,12,1,0,0,,,,,,,,,,0,0,236,0,0,10,10,1,12,10,0.83,,0
47,9,0,0,3,0.07,4,-5.49,ansible__molecule__5ef66ca7d93edada9b2be814950badbb626bf145__molecule_cookiecutter_scenario_driver_vagrant_{{cookiecutter.molecule_directory}}_{{cookiecutter.scenario_name}}_create.yml,45,0,0,0,27,0,0,0,0,0,0,3,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0,45,2,0,2,2,0,5,1,0,0,1,0,0,1,1,3,2,0,0,0,0,185,0,0,4,4,1,23,5,1,3,0
,6,0,0,0,0,2,-5.42,cloudalchemy__ansible-grafana__f9bc895640185e81042c1d7bc1129e7f355f3694__tasks_main.yml,69,0,0,0,12,0,4,0,0,0,0,1,0.08,8,0,0,0,0,0,0,0,8,0,0,1,,34,0,0,1,4,0,3,1,0,0,,,,,,,,,,0,0,155,8,0.73,11,3,0.27,7,3,1,,0
