,atss_count,bloc_count,cloc_count,dpt_count,etp_count,loc_count,nbeh_count,nbl_count,ncd_count,ncmd_count,nco_count,ndk_count,ndk_count_occurrences,ndm_count,ndm_count_occurrences,nemd_count,nfl_count,nfmd_count,nicd_count,nierr_count,nimpr_count,nimpt_count,ninc_count,nincr_count,ninct_count,nincv_count,nkeys_count,nlk_count,nlo_count,nlp_count,nmd_count,nnnv_count,nnwv_count,nsh_count,ntkn_count,ntnn_count,nts_count,ntun_count,ntvr_count,nun_count,clusters
46,4.0,0,0,2,-3.64,8,0.0,0.0,2,0.0,4,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,2,0.0,1.0,2,0,0.0,26,0.0,2.0,2.0,2.0,2.0,0
47,17.0,0,0,3,-5.23,17,1.0,1.0,1,0.0,1,0,0,0.0,0.0,2.0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16,0,0,0.0,0.0,4,0,0.0,59,0.0,1.0,1.0,2.0,2.0,0
48,37.0,0,0,3,-5.57,38,0.0,1.0,16,0.0,1,0,0,0.0,0.0,1.0,8,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0,0,0.0,0.0,5,1,0.0,139,0.0,1.0,1.0,11.0,6.0,0
49,5.0,0,0,2,-5.22,15,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0,0.0,2.0,3,0,0.0,43,0.0,3.0,3.0,1.0,3.0,0
50,6.0,7,0,2,-5.45,32,0.0,0.0,8,1.0,0,1,4,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0,0,1.0,3.0,5,1,3.0,172,0.0,5.0,5.0,3.0,6.0,4
51,4.0,0,0,2,-3.81,4,0.0,0.0,1,0.0,0,1,1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0.0,1.0,1,0,1.0,14,0.0,1.0,1.0,1.0,1.0,0
52,2.0,0,0,1,-4.68,14,0.0,0.0,6,2.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,0.0,2.0,6,0,0.0,78,0.0,6.0,6.0,6.0,6.0,0
53,6.0,0,0,5,-5.04,17,0.0,1.0,6,0.0,0,0,0,0.0,0.0,2.0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16,0,0,0.0,1.0,2,0,0.0,47,1.0,3.0,2.0,5.0,2.0,0
54,6.0,0,0,1,-4.42,7,0.0,0.0,2,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,1.0,1.0,1,0,0.0,24,0.0,1.0,1.0,5.0,1.0,0
55,7.0,0,0,2,-6.6,180,0.0,0.0,50,0.0,9,1,1,0.0,0.0,1.0,3,0.0,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,149,0,5,1.0,12.0,23,3,3.0,502,5.0,27.0,22.0,24.0,24.0,3
57,7.0,9,0,2,-5.6,51,0.0,0.0,17,3.0,0,1,3,0.0,0.0,0.0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0,0,0.0,3.0,7,0,0.0,165,0.0,7.0,7.0,8.0,7.0,4
58,3.0,0,0,1,-3.62,6,0.0,0.0,4,0.0,4,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4,0,2,0.0,1.0,0,0,0.0,20,2.0,2.0,0.0,0.0,0.0,0
59,5.0,0,0,2,-5.33,40,0.0,0.0,10,1.0,0,0,0,0.0,0.0,2.0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0,0,2.0,8.0,11,0,0.0,106,0.0,8.0,8.0,5.0,9.0,0
60,13.0,0,0,2,-6.38,188,0.0,0.0,153,0.0,36,0,0,0.0,0.0,15.0,44,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,0,70,15.0,7.0,15,10,0.0,841,0.0,15.0,15.0,29.0,18.0,3
61,9.0,0,0,2,-4.44,9,0.0,0.0,3,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,1.0,1.0,1,1,0.0,29,0.0,1.0,1.0,4.0,2.0,0
62,3.0,0,0,1,-2.72,6,0.0,0.0,0,2.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,1.0,2,0,0.0,13,0.0,2.0,2.0,0.0,2.0,0
63,4.0,0,0,1,-4.02,7,0.0,0.0,4,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4,0,0,1.0,2.0,1,0,0.0,23,1.0,2.0,1.0,3.0,1.0,0
64,4.0,0,0,1,-3.92,8,0.0,0.0,4,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,1.0,1.0,2,0,0.0,24,0.0,2.0,2.0,4.0,2.0,0
65,6.0,0,0,3,-6.26,215,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,0,0,0.0,3.0,35,0,0.0,743,0.0,35.0,3.0,1.0,3.0,3
66,4.0,0,0,2,-4.96,19,0.0,0.0,7,0.0,3,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,15,0,1,1.0,2.0,1,0,0.0,51,4.0,5.0,1.0,3.0,1.0,0
67,8.0,0,0,2,-4.38,8,0.0,0.0,3,0.0,0,0,0,0.0,0.0,1.0,1,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0,0,1.0,1.0,1,0,0.0,27,0.0,1.0,1.0,4.0,1.0,0
68,8.0,0,0,3,-4.06,8,0.0,1.0,1,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,1,0,0.0,18,1.0,1.0,0.0,1.0,1.0,0
69,7.0,0,0,2,-5.15,68,0.0,0.0,9,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,0,0,0.0,3.0,18,0,0.0,188,1.0,10.0,5.0,7.0,5.0,1
70,6.0,0,0,2,-5.38,37,0.0,0.0,5,0.0,2,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0,0,0.0,3.0,9,0,2.0,115,0.0,6.0,6.0,5.0,9.0,0
71,6.0,0,0,3,-6.4,107,0.0,0.0,22,0.0,0,0,0,0.0,0.0,2.0,3,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,0,0,2.0,7.0,14,0,0.0,300,6.0,18.0,10.0,15.0,10.0,1
72,3.0,0,0,1,-4.06,10,0.0,0.0,2,0.0,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,6,0,0,0.0,2.0,1,0,0.0,18,2.0,3.0,1.0,1.0,1.0,0
73,7.0,0,0,2,-5.72,62,0.0,0.0,12,0.0,0,0,0,0.0,0.0,2.0,2,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0,0,2.0,5.0,8,0,0.0,189,1.0,9.0,6.0,7.0,6.0,1
74,9.0,0,0,3,-6.17,67,0.0,0.0,22,0.0,3,0,0,0.0,0.0,2.0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0,5,2.0,3.0,4,1,0.0,212,2.0,7.0,5.0,15.0,5.0,1
75,8.0,0,0,2,-5.83,51,0.0,0.0,14,2.0,3,1,2,0.0,0.0,4.0,6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0,6,4.0,3.0,6,0,0.0,159,0.0,6.0,6.0,3.0,6.0,4
76,1.0,0,0,1,-4.46,22,0.0,0.0,11,0.0,1,0,0,0.0,0.0,0.0,10,0.0,0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,19,0,0,0.0,2.0,1,0,0.0,96,16.0,17.0,1.0,10.0,1.0,0
77,4.0,0,0,2,-3.73,8,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0.0,2.0,2,0,0.0,18,0.0,2.0,2.0,0.0,2.0,0
78,9.0,0,0,2,-4.81,9,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0.0,1.0,1,0,0.0,32,0.0,1.0,1.0,0.0,1.0,0
79,7.0,1,11,3,-7.47,258,0.0,1.0,31,0.0,2,0,0,0.0,0.0,2.0,23,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,159,0,0,2.0,6.0,39,0,3.0,884,2.0,39.0,35.0,23.0,37.0,3
80,5.0,0,0,2,-5.18,27,0.0,0.0,12,1.0,4,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,0,0.0,4.0,6,2,0.0,102,0.0,5.0,5.0,6.0,8.0,0
81,3.0,0,0,2,-5.54,31,0.0,0.0,7,0.0,0,0,0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,0.0,5.0,5,0,0.0,93,4.0,9.0,3.0,5.0,3.0,0
82,5.0,0,0,2,-3.25,5,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0.0,1.0,0,0,0.0,12,1.0,1.0,0.0,4.0,0.0,0
83,8.0,0,0,2,-6.08,82,0.0,0.0,19,0.0,0,0,0,0.0,0.0,0.0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64,0,0,0.0,3.0,10,0,0.0,301,0.0,10.0,10.0,13.0,10.0,1
84,3.0,0,0,1,-5.84,37,0.0,0.0,5,0.0,4,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,2,0.0,8.0,14,0,0.0,137,0.0,14.0,14.0,2.0,14.0,0
85,7.0,3,0,2,-6.33,74,0.0,0.0,10,1.0,1,0,0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0,1,2.0,8.0,17,0,2.0,167,0.0,10.0,10.0,9.0,17.0,4
86,14.0,0,1,2,-5.35,27,0.0,0.0,5,0.0,8,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,3,1.0,2.0,2,0,1.0,121,0.0,2.0,2.0,3.0,2.0,0
87,5.0,1,0,2,-6.27,64,0.0,0.0,25,1.0,10,0,0,0.0,0.0,5.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,54,0,0,5.0,11.0,13,2,1.0,220,1.0,13.0,10.0,10.0,11.0,1
88,7.0,0,0,3,-6.63,155,0.0,0.0,19,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,0,0,0.0,6.0,23,6,0.0,475,1.0,22.0,21.0,12.0,21.0,5
89,5.0,0,0,2,-3.25,5,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0.0,1.0,0,0,0.0,12,1.0,1.0,0.0,4.0,0.0,0
90,5.0,0,0,3,-5.52,67,0.0,3.0,18,5.0,5,0,0,0.0,0.0,3.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0,0,0.0,3.0,20,0,0.0,250,0.0,14.0,14.0,7.0,20.0,1
91,7.0,0,0,2,-4.6,14,0.0,0.0,4,0.0,0,0,0,0.0,0.0,2.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11,0,0,2.0,2.0,0,0,0.0,33,2.0,2.0,0.0,3.0,0.0,0
92,4.0,0,0,2,-5.6,26,0.0,0.0,5,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0.0,6.0,6,0,0.0,72,1.0,6.0,5.0,5.0,6.0,0
93,5.0,5,0,2,-6.0,62,0.0,2.0,34,2.0,6,0,0,0.0,0.0,4.0,1,0.0,0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,53,0,2,2.0,5.0,3,6,3.0,253,3.0,12.0,9.0,14.0,9.0,1
94,7.0,0,0,2,-5.66,347,0.0,0.0,73,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,262,0,0,0.0,1.0,56,17,0.0,1143,0.0,50.0,42.0,3.0,42.0,3
95,22.0,0,0,2,-5.81,68,0.0,0.0,56,0.0,20,0,0,0.0,0.0,3.0,32,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,30,3.0,2.0,3,0,0.0,349,0.0,3.0,3.0,9.0,3.0,1
96,13.0,0,0,2,-4.09,13,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,1.0,1,0,0.0,17,0.0,1.0,1.0,1.0,1.0,0
97,6.0,0,0,1,-4.89,19,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11,0,0,0.0,3.0,3,0,0.0,44,0.0,3.0,3.0,1.0,3.0,0
98,10.0,0,0,2,-4.73,10,0.0,0.0,7,0.0,3,0,0,0.0,0.0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,4,1.0,1.0,0,1,0.0,38,0.0,1.0,1.0,2.0,1.0,0
99,9.0,4,0,2,-5.69,27,0.0,0.0,6,0.0,2,0,0,0.0,0.0,0.0,6,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17,0,1,0.0,3.0,2,1,0.0,101,1.0,3.0,2.0,7.0,3.0,0
100,5.0,0,0,2,-2.92,5,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0.0,1.0,2,0,0.0,10,0.0,1.0,1.0,0.0,2.0,0
101,6.0,1,0,2,-5.2,17,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13,0,0,0.0,3.0,2,0,1.0,42,1.0,3.0,2.0,0.0,2.0,0
102,5.0,0,0,2,-4.99,15,0.0,0.0,4,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,1.0,2.0,3,0,0.0,44,0.0,3.0,3.0,4.0,3.0,0
103,10.0,0,0,2,-6.06,60,0.0,0.0,16,1.0,4,0,0,0.0,0.0,3.0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0,0,1.0,4.0,7,1,0.0,165,0.0,6.0,6.0,7.0,8.0,4
104,104.0,0,0,3,-6.86,209,0.0,1.0,47,0.0,21,1,6,0.0,0.0,1.0,14,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151,0,10,2.0,1.0,21,1,0.0,701,2.0,2.0,0.0,16.0,18.0,3
105,7.0,0,0,3,-5.79,243,0.0,0.0,56,0.0,0,0,0,0.0,0.0,0.0,7,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213,0,0,0.0,6.0,36,23,0.0,702,0.0,36.0,30.0,8.0,30.0,3
106,6.0,1,0,2,-6.09,35,0.0,0.0,13,2.0,0,0,0,0.0,0.0,3.0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,1.0,3.0,6,0,1.0,163,0.0,6.0,6.0,17.0,6.0,4
107,2.0,0,0,1,-2.79,6,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6,0,0,0.0,1.0,0,0,0.0,12,3.0,3.0,0.0,0.0,0.0,0
108,2.0,0,0,2,-4.52,16,0.0,0.0,5,0.0,4,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,16,0,0,0.0,2.0,2,0,0.0,48,6.0,7.0,1.0,0.0,2.0,0
109,5.0,0,0,2,-5.84,62,0.0,0.0,13,0.0,0,0,0,0.0,0.0,2.0,8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,0,0,2.0,6.0,9,0,0.0,156,4.0,12.0,8.0,10.0,9.0,4
110,10.0,0,0,2,-5.58,39,0.0,0.0,15,0.0,2,0,0,0.0,0.0,4.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30,0,0,2.0,2.0,4,0,0.0,107,1.0,4.0,3.0,20.0,4.0,0
111,11.0,4,0,2,-5.49,54,0.0,0.0,30,0.0,14,0,0,0.0,0.0,3.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0,13,3.0,5.0,7,0,0.0,189,0.0,5.0,5.0,4.0,7.0,1
112,16.0,0,0,2,-4.63,31,0.0,0.0,8,0.0,2,0,0,0.0,0.0,2.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0,4,2.0,1.0,6,2,0.0,72,0.0,2.0,2.0,2.0,2.0,0
113,4.0,0,0,2,-5.87,36,0.0,0.0,1,1.0,0,0,0,0.0,0.0,1.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0,0,1.0,6.0,9,1,1.0,103,0.0,8.0,8.0,1.0,10.0,0
114,5.0,0,0,1,-4.75,10,0.0,0.0,4,0.0,4,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,2,0.0,1.0,2,0,0.0,47,0.0,2.0,2.0,0.0,2.0,0
115,10.0,0,0,5,-5.33,184,0.0,0.0,77,0.0,0,0,0,0.0,0.0,0.0,44,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174,0,0,0.0,2.0,23,0,0.0,641,0.0,18.0,18.0,17.0,18.0,3
116,1.0,0,0,1,-2.0,1,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,1.0,0,0,0.0,4,1.0,1.0,0.0,1.0,0.0,0
117,20.0,0,0,2,-4.77,20,0.0,0.0,14,0.0,0,0,0,0.0,0.0,1.0,11,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,1.0,1.0,1,1,0.0,90,0.0,1.0,1.0,15.0,2.0,0
118,7.0,0,0,2,-4.28,7,0.0,0.0,2,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7,0,0,1.0,1.0,1,0,0.0,22,0.0,1.0,1.0,3.0,1.0,0
119,6.0,0,0,3,-5.89,55,0.0,0.0,18,0.0,2,0,0,0.0,0.0,4.0,3,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51,0,0,0.0,4.0,10,2,0.0,180,1.0,9.0,8.0,7.0,12.0,1
120,6.0,0,0,2,-6.0,60,0.0,0.0,12,1.0,1,0,0,0.0,0.0,3.0,0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,48,0,1,3.0,7.0,7,1,0.0,156,3.0,10.0,7.0,10.0,8.0,4
121,5.0,0,0,2,-5.76,81,0.0,0.0,25,0.0,0,0,0,0.0,0.0,4.0,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,0,0,4.0,5.0,13,0,0.0,265,4.0,17.0,9.0,11.0,9.0,1
122,5.0,0,0,2,-5.71,26,0.0,0.0,7,2.0,0,0,0,0.0,0.0,1.0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0.0,3.0,6,0,0.0,91,0.0,5.0,5.0,7.0,6.0,0
123,8.0,0,0,2,-5.88,73,0.0,0.0,22,0.0,2,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,0,2,1.0,6.0,8,10,0.0,211,0.0,9.0,9.0,9.0,14.0,1
124,7.0,0,0,2,-5.74,51,0.0,0.0,8,1.0,0,1,1,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47,0,0,1.0,5.0,12,0,0.0,136,0.0,7.0,7.0,7.0,12.0,4
125,4.0,0,0,2,-4.14,8,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,2.0,2,0,0.0,28,0.0,2.0,2.0,1.0,2.0,0
126,16.0,0,0,3,-5.1,49,0.0,0.0,31,0.0,2,0,0,0.0,0.0,4.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43,0,3,2.0,1.0,2,2,0.0,154,1.0,3.0,2.0,16.0,4.0,4
127,4.0,0,0,2,-3.42,4,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0.0,1.0,1,1,0.0,12,0.0,1.0,1.0,1.0,2.0,0
128,10.0,0,0,2,-4.67,40,0.0,0.0,20,0.0,4,0,0,0.0,0.0,4.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0,0,0.0,0.0,4,0,0.0,124,0.0,4.0,4.0,6.0,4.0,0
129,8.0,15,0,3,-7.56,1754,1.0,11.0,257,1.0,2,0,0,0.0,0.0,24.0,1,0.0,0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1340,0,0,12.0,8.0,292,11,0.0,5336,38.0,223.0,84.0,117.0,164.0,5
130,4.0,0,0,1,-5.11,23,0.0,0.0,10,0.0,0,0,0,0.0,0.0,3.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,3.0,4.0,6,0,2.0,84,0.0,6.0,6.0,4.0,6.0,0
131,1.0,0,0,1,-2.95,4,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4,0,0,0.0,2.0,1,0,0.0,9,2.0,3.0,1.0,0.0,1.0,0
132,8.0,0,0,2,-4.96,60,0.0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,0,0,0.0,2.0,8,0,0.0,119,0.0,8.0,4.0,3.0,4.0,0
133,4.0,0,0,2,-5.21,12,0.0,0.0,3,0.0,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0.0,3.0,3,0,1.0,47,0.0,3.0,3.0,4.0,3.0,0
134,357.0,0,0,6,-6.3,357,1.0,1.0,120,0.0,0,0,0,0.0,0.0,2.0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,0,0,0.0,0.0,43,2,0.0,1059,1.0,1.0,0.0,25.0,28.0,2
135,9.0,12,0,2,-4.45,18,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,2.0,2,0,1.0,55,0.0,2.0,2.0,12.0,2.0,0
136,6.0,0,0,2,-5.49,45,0.0,0.0,18,0.0,8,0,0,0.0,0.0,2.0,2,0.0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,42,0,2,1.0,2.0,8,0,0.0,160,0.0,8.0,6.0,15.0,6.0,4
137,7.0,0,0,2,-6.36,127,0.0,0.0,8,0.0,0,0,0,0.0,0.0,0.0,8,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,74,0,0,0.0,2.0,21,0,0.0,422,0.0,19.0,19.0,13.0,21.0,5
138,12.0,2,0,3,-6.04,93,0.0,0.0,22,0.0,7,0,0,0.0,0.0,3.0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,79,0,0,2.0,4.0,18,1,2.0,256,0.0,8.0,8.0,12.0,19.0,1
139,6.0,0,0,2,-5.98,63,0.0,0.0,25,9.0,16,0,0,0.0,0.0,2.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0,2,2.0,3.0,11,0,0.0,222,0.0,11.0,11.0,8.0,11.0,1
140,10.0,0,2,3,-5.65,127,0.0,0.0,28,0.0,0,0,0,0.0,0.0,0.0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,0,0,0.0,3.0,13,5,0.0,344,0.0,13.0,5.0,6.0,5.0,1
141,48.0,0,0,3,-6.07,48,0.0,1.0,4,0.0,0,0,0,0.0,0.0,1.0,5,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38,0,0,0.0,0.0,5,1,0.0,151,1.0,1.0,0.0,4.0,4.0,4
142,8.0,0,0,2,-4.83,16,0.0,0.0,6,0.0,0,0,0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,0.0,2.0,2,0,0.0,52,0.0,2.0,2.0,6.0,2.0,0
143,9.0,0,0,3,-5.59,114,0.0,12.0,0,0.0,0,0,0,0.0,0.0,12.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,0,0,0.0,1.0,37,0,0.0,404,0.0,13.0,13.0,5.0,19.0,1
144,11.0,0,0,2,-6.74,193,0.0,0.0,84,2.0,46,0,0,0.0,0.0,8.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,137,0,1,2.0,6.0,24,1,0.0,528,1.0,17.0,16.0,20.0,23.0,3
145,3.0,0,0,2,-4.52,24,0.0,0.0,6,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24,0,0,0.0,2.0,6,0,0.0,74,1.0,7.0,6.0,2.0,6.0,0
146,11.0,0,0,2,-5.51,191,0.0,0.0,44,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,0,0,0.0,2.0,18,0,0.0,580,0.0,18.0,18.0,5.0,18.0,3
147,6.0,0,0,2,-5.44,19,0.0,0.0,5,0.0,4,0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,2,0.0,3.0,3,0,0.0,69,0.0,3.0,3.0,2.0,3.0,0
148,6.0,2,0,2,-4.79,13,0.0,0.0,3,0.0,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0.0,2.0,2,0,1.0,39,0.0,2.0,2.0,2.0,2.0,0
149,8.0,0,0,2,-3.75,8,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0.0,1.0,3,0,0.0,16,0.0,1.0,1.0,0.0,3.0,0
