apls_count,atss_count,bloc_count,bloc_count_relative,cloc_count,cloc_count_relative,dpt_count,etp_count,file,loc_count,nbeh_count,nbeh_count_relative,nbl_count,ncd_count,ncmd_count,nco_count,ndk_count,ndk_count_occurrences,ndm_count,ndm_count_occurrences,nemd_count,nemd_count_relative,nfl_count,nfmd_count,nfmd_count_relative,nicd_count,nierr_count,nimpp_count,nimpr_count,nimpt_count,ninc_count,nincr_count,ninct_count,nincv_count,niu_count,nkeys_count,nlk_count,nlo_count,nlp_count,nmd_count,nmo_count,nnnv_count,nnnv_count_relative,nnwv_count,nnwv_count_relative,npl_count,npnn_count,npnn_count_relative,npun_count,npun_count_relative,npvr_count,nrgv_count,nrl_count,nrvr_count,nscm_count,nsh_count,ntkn_count,ntnn_count,ntnn_count_relative,nts_count,ntun_count,ntun_count_relative,ntvr_count,nun_count,nun_count_relative,nvr_count
,4.0,0,0.0,0,0.0,2,-5.82,ansible_ansible_test_integration_targets_vmware_vmkernel_facts_tasks_main.yml,52,0.0,0.0,0.0,14,0.0,0,0,0,0.0,0.0,0.0,0.0,1,2.0,0.14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50,0,0,0.0,6.0,0,8,1.0,0,0.0,,,,,,,,,,0,0.0,166,6.0,0.43,14.0,8.0,0.57,9.0,8.0,1.0,
,5.0,0,0.0,0,0.0,1,-5.22,liip_drifter_provisioning_roles_git_tasks_fancy-diff.yml,21,0.0,0.0,0.0,3,3.0,0,0,0,0.0,0.0,3.0,0.43,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14,0,0,3.0,2.0,0,4,1.0,0,0.0,,,,,,,,,,0,0.0,62,0.0,0.0,4.0,4.0,1.0,1.0,4.0,1.0,
,6.0,0,0.0,0,0.0,2,-6.2,vrk-kpa_api-catalog_ansible_roles_postgres_tasks_main.yml,40,0.0,0.0,0.0,9,1.0,0,0,0,0.0,0.0,4.0,0.36,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,33,0,0,4.0,7.0,0,7,0.88,1,0.12,,,,,,,,,,0,1.0,144,0.0,0.0,7.0,7.0,1.0,15.0,8.0,1.0,
,1.0,0,0.0,0,0.0,1,-1.0,openshift_openshift-ansible_roles_etcd_tasks_remove_generated_certificates.yml,1,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1,0,0,0.0,1.0,0,0,0.0,0,0.0,,,,,,,,,,0,0.0,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,
,2.0,0,0.0,0,0.0,2,-3.91,EMCECS_ECS-CommunityEdition_ui_ansible_roles_common_enable_cache_tasks_main.yml,5,0.0,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,5,0,0,0.0,2.0,0,1,1.0,0,0.0,,,,,,,,,,0,0.0,15,1.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0,
,9.0,0,0.0,0,0.0,2,-4.86,CentOS-PaaS-SIG_linchpin_linchpin_provision_roles_aws_tasks_teardown_aws_ec2_vpc_net.yml,27,0.0,0.0,0.0,18,0.0,1,0,0,0.0,0.0,0.0,0.0,13,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,26,0,0,0.0,2.0,0,3,0.75,1,0.25,,,,,,,,,,0,0.0,121,0.0,0.0,3.0,3.0,1.0,18.0,4.0,1.0,
,8.0,0,0.0,0,0.0,2,-4.63,openstack_kolla-ansible_ansible_roles_ceph_tasks_pull.yml,47,0.0,0.0,0.0,20,0.0,6,0,0,0.0,0.0,6.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,42,0,0,0.0,0.0,0,6,1.0,0,0.0,,,,,,,,,,0,0.0,132,0.0,0.0,6.0,6.0,1.0,7.0,6.0,1.0,
,8.0,0,0.0,0,0.0,2,-4.5,openstack_openstack-ansible_playbooks_common-tasks_remove_container_journal.yml,8,0.0,0.0,0.0,4,0.0,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6,0,1,0.0,1.0,0,1,1.0,0,0.0,,,,,,,,,,0,0.0,24,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,
,4.0,1,0.12,0,0.0,2,-4.68,openstack_openstack-ansible-os_swift_tasks_swift_rings_md5sum.yml,8,0.0,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7,0,0,0.0,2.0,0,2,1.0,0,0.0,,,,,,,,,,0,1.0,34,0.0,0.0,2.0,2.0,1.0,3.0,2.0,1.0,
,13.0,0,0.0,0,0.0,3,-5.2,thingsym_vaw_roles_wordpress-develop_tasks_daemonize.yml,26,0.0,0.0,1.0,2,0.0,1,1,1,0.0,0.0,1.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,23,0,0,1.0,1.0,0,5,1.0,0,0.0,,,,,,,,,,0,1.0,57,1.0,0.5,2.0,1.0,0.5,2.0,5.0,1.0,
,6.0,2,0.04,0,0.0,2,-6.18,openshift_openshift-ansible_roles_openshift_node_tasks_bootstrap.yml,52,0.0,0.0,0.0,15,0.0,3,0,0,0.0,0.0,3.0,0.25,2,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,45,0,1,3.0,6.0,0,8,0.8,2,0.2,,,,,,,,,,0,0.0,161,0.0,0.0,9.0,9.0,1.0,6.0,10.0,1.0,
,9.0,0,0.0,0,0.0,2,-5.36,ansible_ansible_test_integration_targets_aci_rest_tasks_yaml_string.yml,169,0.0,0.0,0.0,77,0.0,0,0,0,0.0,0.0,0.0,0.0,44,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,157,0,0,0.0,2.0,0,18,1.0,0,0.0,,,,,,,,,,0,0.0,641,0.0,0.0,18.0,18.0,1.0,17.0,18.0,1.0,
,13.0,0,0.0,0,0.0,3,-6.03,nuriel77_iri-playbook_roles_iri_tasks_uninstall.yml,106,0.0,0.0,2.0,25,0.0,8,0,0,0.0,0.0,3.0,0.33,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,91,0,4,1.0,4.0,0,17,0.94,1,0.06,,,,,,,,,,0,0.0,321,0.0,0.0,8.0,8.0,1.0,12.0,16.0,0.89,
,9.0,1,0.02,0,0.0,2,-6.43,RedHatQE_cinch_cinch_roles_nginx_tasks_ssl-setup.yml,43,0.0,0.0,0.0,12,2.0,1,1,2,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,37,0,3,0.0,3.0,0,5,1.0,0,0.0,,,,,,,,,,0,0.0,149,0.0,0.0,5.0,5.0,1.0,6.0,5.0,1.0,
,5.0,0,0.0,0,0.0,2,-4.83,openstack_kolla-ansible_ansible_roles_prechecks_tasks_user_checks.yml,15,0.0,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15,0,0,0.0,2.0,0,3,1.0,0,0.0,,,,,,,,,,0,1.0,47,0.0,0.0,3.0,3.0,1.0,4.0,3.0,1.0,
,7.0,0,0.0,0,0.0,3,-3.25,DigitalState_Platform_platform_ansible_task_app_tasks_test_run.yml,7,0.0,0.0,1.0,1,0.0,0,0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,6,0,0,0.0,0.0,0,2,1.0,0,0.0,,,,,,,,,,0,0.0,12,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,
,7.0,0,0.0,0,0.0,2,-4.25,geerlingguy_ansible-for-devops_includes_provisioning_tasks_php.yml,7,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7,0,0,0.0,1.0,0,1,1.0,0,0.0,,,,,,,,,,0,0.0,19,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,
,7.0,12,0.05,0,0.0,2,-6.7,ansible_ansible_test_integration_targets_win_rds_tasks_win_rds_cap_tests.yml,244,0.0,0.0,0.0,25,0.0,0,0,0,0.0,0.0,0.0,0.0,7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,165,0,0,0.0,4.0,0,35,0.71,14,0.29,,,,,,,,,,0,0.0,839,0.0,0.0,35.0,35.0,1.0,23.0,37.0,0.76,
,5.0,0,0.0,0,0.0,2,-4.26,ansible_ansible_test_integration_targets_firewalld_tasks_service_test_cases.yml,41,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,36,0,0,0.0,2.0,0,8,1.0,0,0.0,,,,,,,,,,0,0.0,130,0.0,0.0,8.0,8.0,1.0,1.0,8.0,1.0,
,5.0,0,0.0,0,0.0,2,-5.9,amimof_kubernetes-the-right-way_roles_kubelet_tasks_main.yml,61,0.0,0.0,0.0,14,0.0,0,0,0,0.0,0.0,2.0,0.14,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,53,0,0,2.0,6.0,0,9,1.0,0,0.0,,,,,,,,,,0,0.0,159,4.0,0.33,12.0,8.0,0.67,11.0,9.0,1.0,
,3.0,0,0.0,0,0.0,2,-5.23,geerlingguy_ansible-role-php_tasks_main.yml,53,0.0,0.0,0.0,24,0.0,22,0,0,0.0,0.0,0.0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,,48,0,11,0.0,3.0,0,10,1.0,0,0.0,,,,,,,,,,0,0.0,165,7.0,0.41,17.0,10.0,0.59,15.0,10.0,1.0,
,2.0,0,0.0,0,0.0,2,-3.5,linux-system-roles_network_tests_tasks_assert-device_absent.yml,5,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4,0,0,0.0,2.0,0,0,0.0,1,1.0,,,,,,,,,,0,0.0,27,1.0,0.5,2.0,1.0,0.5,3.0,1.0,1.0,
,5.0,0,0.0,0,0.0,1,-6.27,bloomberg_chef-bcpc_bootstrap_ansible_scripts_bootstrap_deployment_tasks-configure-chef-server.yml,88,0.0,0.0,0.0,9,8.0,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,70,0,0,0.0,6.0,0,17,1.0,0,0.0,,,,,,,,,,0,0.0,270,0.0,0.0,17.0,17.0,1.0,8.0,17.0,1.0,
,4.0,0,0.0,0,0.0,2,-5.45,kubevirt_kubevirt-ansible_roles_kubernetes-master_tasks_main.yml,33,0.0,0.0,0.0,2,0.0,0,0,0,0.0,0.0,1.0,0.11,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,31,0,0,1.0,6.0,0,9,0.9,1,0.1,,,,,,,,,,0,2.0,84,0.0,0.0,8.0,8.0,1.0,6.0,10.0,1.0,
,6.0,0,0.0,0,0.0,4,-5.05,redhat-openstack_ansible-nfv_roles_configuration_nfv_lab_switches_tasks_main.yml,39,0.0,0.0,2.0,23,0.0,2,0,0,0.0,0.0,3.0,0.43,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,,39,0,1,1.0,2.0,0,1,0.12,7,0.88,,,,,,,,,,0,0.0,131,2.0,0.33,6.0,4.0,0.67,5.0,4.0,0.5,
,6.0,0,0.0,0,0.0,4,-6.55,openshift_openshift-ansible_roles_openshift_storage_glusterfs_tasks_glusterfs_common.yml,97,0.0,0.0,1.0,40,0.0,8,0,0,0.0,0.0,5.0,0.28,1,0.0,0.0,1,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,75,0,7,2.0,4.0,0,10,0.77,3,0.23,,,,,,,,,,0,1.0,256,11.0,0.69,16.0,5.0,0.31,9.0,13.0,1.0,
,1.0,0,0.0,0,0.0,1,-2.0,openstack_kolla-ansible_ansible_roles_nova-hyperv_tasks_main.yml,1,0.0,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1,0,0,0.0,1.0,0,0,0.0,0,0.0,,,,,,,,,,0,0.0,4,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,
,5.0,2,0.03,0,0.0,2,-6.44,geerlingguy_ansible-role-gitlab_tasks_main.yml,61,0.0,0.0,0.0,14,3.0,4,0,0,0.0,0.0,1.0,0.08,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,51,0,3,1.0,8.0,0,12,0.92,1,0.08,,,,,,,,,,0,0.0,192,0.0,0.0,12.0,12.0,1.0,14.0,13.0,1.0,
,7.0,0,0.0,0,0.0,3,-4.2,DigitalState_Platform_platform_ansible_role_app_cms_cache_warmup_tasks_main.yml,7,0.0,0.0,1.0,1,0.0,0,0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6,0,0,0.0,0.0,0,1,1.0,0,0.0,,,,,,,,,,0,0.0,21,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,
,36.0,0,0.0,0,0.0,3,-5.93,redhat-cop_agnosticd_ansible_roles_ocp-dynamic-nfs-provisioner_tasks_main.yml,73,0.0,0.0,1.0,10,1.0,1,0,0,0.0,0.0,1.0,0.5,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71,0,0,0.0,1.0,0,18,1.0,0,0.0,,,,,,,,,,0,0.0,243,0.0,0.0,2.0,2.0,1.0,3.0,18.0,1.0,
