atss_count,bloc_count,bloc_count_relative,cloc_count,cloc_count_relative,dpt_count,etp_count,loc_count,nbeh_count,nbeh_count_relative,nbl_count,ncd_count,ncmd_count,nco_count,ndk_count,ndk_count_occurrences,ndm_count,ndm_count_occurrences,nemd_count,nemd_count_relative,nfl_count,nfmd_count,nfmd_count_relative,nicd_count,nierr_count,nimpr_count,nimpt_count,ninc_count,nincr_count,ninct_count,nincv_count,nkeys_count,nlk_count,nlo_count,nlp_count,nmd_count,nnnv_count,nnnv_count_relative,nnwv_count,nnwv_count_relative,nsh_count,ntkn_count,ntnn_count,ntnn_count_relative,nts_count,ntun_count,ntun_count_relative,ntvr_count,nun_count,nun_count_relative,outlier_scores,outlier,file
6.0,0,0.0,0,0.0,2,-3.88,6,0.0,0.0,0.0,1,0.0,0,0,0,0.0,0.0,1.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,1.0,1.0,1,0.5,1,0.5,0.0,16,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.2847593101301723,0,mgcrea_ansible-web-playbooks_roles_system_watchdog_tasks_configure-softdog.yml
13.0,0,0.0,0,0.0,2,-5.92,39,0.0,0.0,0.0,8,0.0,2,0,0,0.0,0.0,0.0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,0,0.0,3.0,4,0.8,1,0.2,0.0,125,0.0,0.0,3.0,3.0,1.0,5.0,5.0,1.0,-0.02939798661227395,0,openstack_openstack-ansible-repo_build_tasks_repo_build_install.yml
5.0,0,0.0,0,0.0,2,-3.25,5,0.0,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0.0,1.0,0,0.0,0,0.0,0.0,12,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,2.013504338145023,0,openstack_kolla-ansible_ansible_roles_karbor_tasks_stop.yml
2.0,0,0.0,0,0.0,2,-3.55,5,0.0,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5,0,0,0.0,2.0,1,1.0,0,0.0,0.0,13,2.0,0.67,3.0,1.0,0.33,1.0,1.0,1.0,0.2836325024216676,0,ansible_ansible_test_integration_targets_fortios_ipv4_policy_tasks_main.yml
3.0,0,0.0,0,0.0,2,-4.82,15,0.0,0.0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,0.0,3.0,4,0.8,1,0.2,2.0,57,0.0,0.0,5.0,3.0,0.6,4.0,3.0,0.6,0.2754958092024111,0,redhat-cop_agnosticd_ansible_roles_ocp-workload-rhte-mw-api-mesh_tasks_remove_workload.yml
6.0,0,0.0,0,0.0,2,-5.86,65,0.0,0.0,0.0,18,0.0,4,0,0,0.0,0.0,2.0,0.4,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,0,2,2.0,2.0,11,0.92,1,0.08,0.0,219,0.0,0.0,10.0,10.0,1.0,14.0,12.0,1.0,0.06254820990689121,0,brianshumate_ansible-vault_tasks_install.yml
6.0,0,0.0,0,0.0,2,-5.31,25,0.0,0.0,0.0,3,0.0,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,1,0.0,3.0,5,1.0,0,0.0,0.0,78,0.0,0.0,4.0,4.0,1.0,2.0,5.0,1.0,-0.02948345085246663,0,kubernetes-sigs_kubespray_contrib_vault_roles_vault_tasks_cluster_systemd.yml
7.0,0,0.0,0,0.0,2,-6.29,72,0.0,0.0,0.0,20,0.0,5,0,0,0.0,0.0,3.0,0.23,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,0,2,3.0,6.0,11,0.92,1,0.08,1.0,224,0.0,0.0,11.0,11.0,1.0,10.0,12.0,1.0,-0.029307061483638736,0,edx_configuration_playbooks_roles_aws_tasks_main.yml
7.0,0,0.0,0,0.0,3,-5.68,164,0.0,0.0,0.0,20,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1.0,0.04,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,145,0,0,0.0,7.0,34,1.0,0,0.0,0.0,375,7.0,0.29,24.0,13.0,0.54,7.0,14.0,0.41,1.199818735787619,0,ansible_ansible_test_integration_targets_azure_rm_subnet_tasks_main.yml
10.0,0,0.0,0,0.0,3,-4.11,10,0.0,0.0,1.0,2,0.0,0,0,0,0.0,0.0,1.0,1.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,1,1.0,0,0.0,0.0,21,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.5169387284421632,0,DigitalState_Platform_platform_ansible_role_app_ui_repository_download_tasks_main.yml
9.0,0,0.0,0,0.0,2,-6.19,268,0.0,0.0,0.0,40,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,150,0,0,0.0,2.0,15,1.0,0,0.0,0.0,798,15.0,0.5,30.0,15.0,0.5,16.0,15.0,1.0,0.9333775974464891,0,ansible_ansible_test_integration_targets_uri_tasks_redirect-safe.yml
3.0,0,0.0,0,0.0,2,-4.7,6,0.0,0.0,0.0,2,1.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,2.0,2,1.0,0,0.0,0.0,36,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,-0.029481955248662782,0,ansible_ansible_test_integration_targets_mysql_user_tasks_assert_no_user.yml
12.0,0,0.0,0,0.0,2,-5.85,73,0.0,0.0,0.0,38,0.0,16,0,0,0.0,0.0,4.0,0.4,5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0,16,4.0,3.0,6,1.0,0,0.0,0.0,275,0.0,0.0,6.0,6.0,1.0,11.0,6.0,1.0,0.0746131992718876,0,debops_debops_ansible_roles_debops.gitusers_tasks_git-shell.yml
23.0,0,0.0,0,0.0,3,-6.5,115,1.0,0.5,2.0,38,0.0,3,0,0,0.0,0.0,5.0,0.62,27,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,0,1,8.0,1.0,19,1.0,0,0.0,0.0,433,1.0,0.2,5.0,4.0,0.8,32.0,17.0,0.89,3.298846416390205,1,CentOS-PaaS-SIG_linchpin_linchpin_provision_roles_beaker_tasks_provision_resource_group.yml
3.0,0,0.0,0,0.0,2,-4.89,17,0.0,0.0,0.0,8,0.0,7,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,16,0,4,0.0,3.0,3,1.0,0,0.0,0.0,58,3.0,0.6,5.0,2.0,0.4,0.0,3.0,1.0,0.0876519722180332,0,mackerelio_ansible-mackerel-agent_tasks_main.yml
8.0,0,0.0,0,0.0,2,-5.02,23,0.0,0.0,0.0,11,1.0,6,0,0,0.0,0.0,2.0,0.4,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,3,2.0,2.0,3,1.0,0,0.0,0.0,74,0.0,0.0,3.0,3.0,1.0,5.0,3.0,1.0,-0.029379519032456624,0,ceph_ceph-ansible_roles_ceph-osd_tasks_build_devices.yml
4.0,0,0.0,0,0.0,2,-6.05,45,0.0,0.0,0.0,11,0.0,0,0,0,0.0,0.0,0.0,0.0,2,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0,0,0.0,6.0,9,1.0,0,0.0,0.0,150,3.0,0.27,11.0,6.0,0.55,8.0,7.0,0.78,0.211250007858753,0,ansible_ansible_test_integration_targets_vmware_guest_tasks_non_existent_vm_ops.yml
4.0,0,0.0,0,0.0,1,-4.3,4,0.0,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0.0,1.0,1,1.0,0,0.0,1.0,21,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.02945736745756747,0,ansible_ansible_test_integration_targets_parsing_roles_test_bad_parsing_tasks_scenario3.yml
8.0,0,0.0,0,0.0,1,-5.4,34,0.0,0.0,0.0,15,4.0,5,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,4,0.0,1.0,4,1.0,0,0.0,0.0,153,0.0,0.0,4.0,4.0,1.0,10.0,4.0,1.0,-0.028963543936927953,0,ceph_ceph-ansible_roles_ceph-rgw_tasks_multisite_master.yml
2.0,0,0.0,0,0.0,1,-4.71,14,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13,0,0,0.0,6.0,6,1.0,0,0.0,0.0,56,0.0,0.0,6.0,6.0,1.0,0.0,6.0,1.0,-0.02932418527323438,0,mgcrea_ansible-web-playbooks_roles_system_packetbeat_tasks_main.yml
7.0,0,0.0,0,0.0,2,-5.55,22,0.0,0.0,0.0,6,2.0,0,0,0,0.0,0.0,0.0,0.0,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0.0,2.0,3,1.0,0,0.0,0.0,86,0.0,0.0,3.0,3.0,1.0,5.0,3.0,1.0,-0.029392265515592573,0,openstack_openstack-ansible-os_nova_tasks_nova_db_post_setup.yml
2.0,0,0.0,0,0.0,1,-2.92,4,0.0,0.0,0.0,2,0.0,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4,0,0,0.0,1.0,0,0.0,0,0.0,0.0,12,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0397877731575047,0,kskmori_ansible-pacemaker_roles_pacemaker-stop_tasks_main.yml
8.0,0,0.0,0,0.0,2,-6.15,124,0.0,0.0,0.0,45,1.0,3,0,0,0.0,0.0,1.0,0.06,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,111,0,3,1.0,9.0,16,1.0,0,0.0,1.0,368,1.0,0.06,16.0,15.0,0.94,27.0,16.0,1.0,0.414782267666661,0,edx_configuration_playbooks_roles_xserver_tasks_deploy.yml
4.0,0,0.0,0,0.0,2,-5.24,16,0.0,0.0,0.0,4,0.0,2,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,0.0,2.0,4,0.8,1,0.2,0.0,68,0.0,0.0,4.0,4.0,1.0,4.0,5.0,1.0,-0.02946044376444333,0,freyproject_frey_roles_nodejs-legacy_2.2.0_tasks_setup-RedHat.yml
4.0,0,0.0,0,0.0,1,-4.42,4,0.0,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,1.0,1,1.0,0,0.0,0.0,24,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,-0.02946548616231548,0,freyproject_frey_roles_rollback_1.2.0_tasks_symlink.yml
18.0,0,0.0,0,0.0,3,-4.53,18,0.0,0.0,1.0,5,0.0,0,0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15,0,0,0.0,0.0,4,1.0,0,0.0,0.0,60,1.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,1.5140455091245952,0,DigitalState_Platform_platform_ansible_role_app_forms_database_fixtures_load_tasks_override.yml
5.0,0,0.0,0,0.0,2,-5.56,38,0.0,0.0,0.0,14,1.0,0,0,0,0.0,0.0,1.0,0.12,6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0,0,1.0,5.0,7,1.0,0,0.0,0.0,140,0.0,0.0,7.0,7.0,1.0,14.0,7.0,1.0,-0.029350482352606948,0,redhat-openstack_infrared_plugins_virsh_tasks_configure_vqfx_switch.yml
26.0,0,0.0,0,0.0,2,-4.32,26,0.0,0.0,0.0,12,0.0,0,0,0,0.0,0.0,0.0,0.0,12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,0.0,1.0,1,1.0,0,0.0,0.0,78,0.0,0.0,1.0,1.0,1.0,12.0,1.0,1.0,-0.028785165164498146,0,redhat-cop_casl-ansible_archive_roles_openshift-common_tasks_main.yml
6.0,0,0.0,0,0.0,2,-4.95,18,0.0,0.0,0.0,9,0.0,0,0,0,0.0,0.0,2.0,0.4,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18,0,0,2.0,2.0,4,1.0,0,0.0,0.0,77,0.0,0.0,3.0,3.0,1.0,7.0,4.0,1.0,0.07882500208137388,0,redhat-openstack_infrared_plugins_tempest_tasks_regexlist.yml
11.0,0,0.0,0,0.0,2,-6.45,340,0.0,0.0,0.0,112,2.0,19,1,2,0.0,0.0,13.0,0.3,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228,0,14,13.0,11.0,31,0.84,6,0.16,2.0,899,0.0,0.0,30.0,30.0,1.0,27.0,31.0,0.84,3.826099984787594,1,edx_configuration_playbooks_roles_jenkins_common_tasks_main.yml
2.0,0,0.0,0,0.0,1,-3.57,4,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0.0,1.0,2,1.0,0,0.0,0.0,18,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,-0.029492483306508183,0,jloh_nagios-nrpe-server_tasks_packages-Archlinux.yml
7.0,0,0.0,0,0.0,2,-5.4,51,0.0,0.0,0.0,4,0.0,0,0,0,0.0,0.0,6.0,0.86,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,0,0.0,1.0,6,1.0,0,0.0,0.0,171,1.0,0.14,7.0,6.0,0.86,9.0,6.0,1.0,0.9349835897376648,0,ansible_ansible_test_integration_targets_ansiballz_python_tasks_main.yml
2.0,0,0.0,0,0.0,1,-4.08,5,0.0,0.0,0.0,2,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0.0,1.0,2,1.0,0,0.0,0.0,25,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,-0.0294869957454929,0,freyproject_frey_roles_fqdn_1.1.0_tasks_windows.yml
8.0,1,0.06,0,0.0,2,-4.72,17,0.0,0.0,0.0,3,0.0,0,1,1,0.0,0.0,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0,0.0,2.0,2,1.0,0,0.0,1.0,46,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,0.508756515791729,0,Oefenweb_ansible-percona-server_tasks_zoneinfo.yml
5.0,0,0.0,0,0.0,2,-4.5,10,0.0,0.0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,0.0,2.0,1,0.5,1,0.5,0.0,24,0.0,0.0,2.0,2.0,1.0,3.0,2.0,1.0,1.9262947666659576,0,Cloudbox_Cloudbox_roles_pre_tasks_tasks_remove_subdomain.yml
10.0,0,0.0,0,0.0,2,-4.4,10,0.0,0.0,0.0,5,0.0,1,0,0,0.0,0.0,2.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,1.0,0.0,1,1.0,0,0.0,0.0,28,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.4800503786332856,0,openstack_kolla-ansible_ansible_roles_vmtp_tasks_pull.yml
4.0,0,0.0,0,0.0,2,-5.29,30,0.0,0.0,0.0,13,0.0,4,0,0,0.0,0.0,0.0,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,2,0.0,2.0,5,0.71,2,0.29,0.0,118,0.0,0.0,7.0,7.0,1.0,7.0,7.0,1.0,-0.029261545118539588,0,CentOS-PaaS-SIG_linchpin_linchpin_provision_roles_inventory_gen_tasks_main.yml
3.0,0,0.0,0,0.0,1,-5.01,17,0.0,0.0,0.0,5,0.0,4,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,0,0.0,3.0,6,1.0,0,0.0,2.0,80,0.0,0.0,6.0,4.0,0.67,0.0,4.0,0.67,0.2118280517337009,0,ConnectBox_connectbox-pi_ansible_roles_mikegleasonjr.firewall_tasks_persist-redhat.yml
9.0,12,0.67,0,0.0,2,-4.45,18,0.0,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,2.0,2,1.0,0,0.0,1.0,55,0.0,0.0,2.0,2.0,1.0,12.0,2.0,1.0,0.6684138136028791,0,redhat-cop_agnosticd_ansible_roles_ocp-workload-istio-prometheus-demo_tasks_pre_workload.yml
47.0,0,0.0,0,0.0,3,-5.66,47,0.0,0.0,1.0,13,0.0,3,0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,6,2,0.0,0.0,6,1.0,0,0.0,0.0,203,1.0,1.0,1.0,0.0,0.0,9.0,6.0,1.0,1.5715451080433784,0,ansible_ansible_test_integration_targets_lookup_hashi_vault_lookup_hashi_vault_tasks_token_test.yml
4.0,0,0.0,0,0.0,2,-5.03,18,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0,0,0.0,3.0,5,1.0,0,0.0,1.0,58,0.0,0.0,5.0,3.0,0.6,1.0,3.0,0.6,-0.029337348245664977,0,redhat-cop_agnosticd_ansible_roles_ocp-workload-rhte-mw-api-biz_tasks_remove_workload.yml
2.0,0,0.0,0,0.0,2,-4.24,14,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0.0,2.0,0,0.0,0,0.0,0.0,35,7.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.9575216930881922,0,ansible_ansible_test_integration_targets_var_precedence_roles_test_var_precedence_role2_tasks_main.yml
11.0,0,0.0,2,0.01,5,-5.6,188,0.0,0.0,0.0,50,0.0,0,0,0,0.0,0.0,0.0,0.0,0,2.0,0.12,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,174,0,0,0.0,5.0,26,0.84,5,0.16,0.0,494,0.0,0.0,17.0,9.0,0.53,8.0,9.0,0.29,1.7405261113399122,0,ansible_ansible_test_integration_targets_gcp_compute_instance_template_tasks_main.yml
10.0,0,0.0,0,0.0,2,-5.4,30,0.0,0.0,0.0,17,0.0,7,0,0,0.0,0.0,4.0,0.67,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,5,3.0,2.0,3,1.0,0,0.0,0.0,113,0.0,0.0,3.0,3.0,1.0,4.0,3.0,1.0,-0.02923755755202244,0,gantsign_ansible-role-intellij_tasks_configure-inspection-profiles.yml
7.0,0,0.0,0,0.0,1,-5.02,22,0.0,0.0,0.0,3,2.0,0,0,0,0.0,0.0,2.0,0.4,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,0,2.0,2.0,3,1.0,0,0.0,0.0,64,0.0,0.0,3.0,3.0,1.0,3.0,3.0,1.0,-0.02940735179306801,0,liip_drifter_provisioning_roles_postgis_tasks_Debian-7-tasks.yml
5.0,0,0.0,0,0.0,2,-5.1,22,0.0,0.0,0.0,2,0.0,0,0,0,0.0,0.0,1.0,0.2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0,0,1.0,3.0,7,1.0,0,0.0,0.0,60,0.0,0.0,4.0,4.0,1.0,8.0,7.0,1.0,-0.02936075258695358,0,openshift_openshift-ansible_roles_openshift_storage_nfs_lvm_tasks_nfs.yml
8.0,0,0.0,0,0.0,2,-4.94,40,0.0,0.0,0.0,17,0.0,0,0,0,0.0,0.0,5.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,0,0,5.0,3.0,5,0.83,1,0.17,0.0,123,0.0,0.0,5.0,5.0,1.0,3.0,6.0,1.0,0.2586078468133309,0,edx_configuration_playbooks_roles_automated_tasks_main.yml
5.0,0,0.0,0,0.0,2,-5.6,92,0.0,0.0,0.0,12,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,73,0,0,0.0,1.0,18,1.0,0,0.0,0.0,263,0.0,0.0,18.0,18.0,1.0,5.0,18.0,1.0,0.04980667259136822,0,ansible_ansible_test_legacy_roles_setup_ec2_tasks_common.yml
11.0,0,0.0,0,0.0,2,-5.5,34,0.0,0.0,0.0,10,0.0,11,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,9,0.0,3.0,3,1.0,0,0.0,1.0,132,0.0,0.0,3.0,3.0,1.0,1.0,3.0,1.0,-0.028757337072739825,0,anthcourtney_ansible-role-cis-amazon-linux_tasks_level-1_6.2.5.yml
6.0,0,0.0,0,0.0,2,-6.21,91,0.0,0.0,0.0,22,0.0,6,0,0,0.0,0.0,5.0,0.28,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,0,0,5.0,5.0,16,0.89,2,0.11,5.0,278,0.0,0.0,16.0,16.0,1.0,11.0,16.0,0.89,1.0643349246092413,0,rhevm-qe-automation_ovirt-ansible_roles_ovirt-engine-db-dump_tasks_main.yml
14.0,0,0.0,0,0.0,2,-6.09,95,0.0,0.0,0.0,42,0.0,7,0,0,0.0,0.0,8.0,0.67,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,0,0,6.0,3.0,7,0.88,1,0.12,0.0,283,0.0,0.0,7.0,7.0,1.0,24.0,8.0,1.0,0.7570026938609048,0,openstack_kolla-ansible_ansible_roles_senlin_tasks_config.yml
11.0,0,0.0,0,0.0,2,-5.12,32,0.0,0.0,0.0,9,0.0,5,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,0,3,0.0,3.0,3,1.0,0,0.0,0.0,79,0.0,0.0,3.0,1.0,0.33,4.0,1.0,0.33,0.23687611276620865,0,anthcourtney_ansible-role-cis-amazon-linux_tasks_level-1_6.2.6.yml
8.0,0,0.0,0,0.0,3,-4.28,8,0.0,0.0,1.0,1,0.0,0,0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,1,1.0,0,0.0,0.0,22,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.5149801246675674,0,DigitalState_Platform_platform_ansible_role_app_cases_cache_clear_tasks_main.yml
4.0,0,0.0,0,0.0,2,-3.17,4,0.0,0.0,0.0,1,0.0,0,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0,0,0.0,1.0,0,0.0,0,0.0,0.0,9,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.9909306718521047,0,savoirfairelinux_ansible-nexus3-oss_tasks_setup_role_each.yml
3.0,0,0.0,0,0.0,1,-5.37,18,0.0,0.0,0.0,8,0.0,4,0,0,0.0,0.0,2.0,0.29,0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,12,0,2,2.0,4.0,2,1.0,0,0.0,0.0,57,3.0,0.6,5.0,2.0,0.4,5.0,2.0,1.0,0.621795940546542,0,liip_drifter_provisioning_roles_postgis_tasks_main.yml
6.0,0,0.0,0,0.0,2,-4.44,11,0.0,0.0,0.0,2,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0.0,2.0,2,1.0,0,0.0,0.0,31,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,-0.029503642959569323,0,liip_drifter_provisioning_roles_supervisor_tasks_main.yml
1.0,0,0.0,0,0.0,1,-1.0,1,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0.0,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.2676471171070967,0,openstack_kolla-ansible_ansible_roles_glance_tasks_reconfigure.yml
22.0,0,0.0,0,0.0,3,-5.67,44,1.0,1.0,1.0,15,0.0,1,0,0,0.0,0.0,2.0,0.67,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0,1,0.0,1.0,6,1.0,0,0.0,0.0,120,1.0,0.5,2.0,1.0,0.5,15.0,6.0,1.0,0.9810844397688598,0,andrewrothstein_ansible-anaconda_tasks_Windows.yml
2.0,0,0.0,0,0.0,2,-4.9,15,0.0,0.0,0.0,6,0.0,3,0,0,0.0,0.0,1.0,0.14,0,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,13,0,1,1.0,2.0,0,0.0,0,0.0,0.0,56,6.0,1.0,6.0,0.0,0.0,2.0,0.0,0.0,1.9531820280429215,0,TypistTech_trellis-cloudflare-origin-ca_tasks_main.yml
22.0,0,0.0,0,0.0,2,-5.35,65,0.0,0.0,0.0,51,1.0,3,1,1,0.0,0.0,3.0,0.5,24,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,12,3.0,3.0,3,0.75,1,0.25,0.0,267,0.0,0.0,3.0,3.0,1.0,16.0,4.0,1.0,1.570280925385878,0,debops_debops_ansible_roles_debops.users_tasks_dotfiles.yml
3.0,0,0.0,0,0.0,2,-1.92,3,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,1.0,2,1.0,0,0.0,0.0,6,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,-0.029415612734845654,0,StubbornJava_StubbornJava_ansible_roles_ansible_tasks_main.yml
1.0,0,0.0,0,0.0,1,-1.0,1,0.0,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,1.0,0,0.0,0,0.0,0.0,2,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.266405636388813,0,ansible_ansible_test_integration_targets_parsing_roles_test_good_parsing_tasks_test_include.yml
