,atss_count,bloc_count,bloc_count_relative,cloc_count,cloc_count_relative,dpt_count,etp_count,loc_count,nbeh_count,nbeh_count_relative,nbl_count,ncmd_count,ndk_count,ndk_count_occurrences,ndm_count,ndm_count_occurrences,nemd_count_relative,nfl_count,nfmd_count,nfmd_count_relative,nicd_count,nierr_count,nimpr_count,nimpt_count,ninc_count,nincr_count,ninct_count,nincv_count,nlk_count,nlo_count,nlp_count,nmd_count,nnnv_count_relative,nnwv_count,nnwv_count_relative,nsh_count,ntnn_count,ntun_count_relative,nun_count_relative,clusters
94,22.0,0,0.0,0,0.0,2,-5.81,68,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,32,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,3.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,5
95,13.0,0,0.0,0,0.0,2,-4.09,13,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
96,6.0,0,0.0,0,0.0,1,-4.89,19,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,3.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
97,10.0,0,0.0,0,0.0,2,-4.73,10,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1.0,1.0,0.0,1,1.0,0.0,0.0,1.0,1.0,1
98,9.0,4,0.15,0,0.0,2,-5.69,27,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0.0,3.0,0.67,1,0.33,0.0,1.0,0.67,1.0,0
99,5.0,0,0.0,0,0.0,2,-2.92,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
100,6.0,1,0.06,0,0.0,2,-5.2,17,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,3.0,1.0,0,0.0,1.0,1.0,0.67,1.0,1
101,5.0,0,0.0,0,0.0,2,-4.99,15,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.25,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
102,10.0,0,0.0,0,0.0,2,-6.06,60,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.43,0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,4.0,0.88,1,0.12,0.0,0.0,1.0,1.0,4
105,6.0,1,0.03,0,0.0,2,-6.09,35,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0.43,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,3.0,1.0,0,0.0,1.0,0.0,1.0,1.0,4
106,2.0,0,0.0,0,0.0,1,-2.79,6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0,0.0,0.0,3.0,0.0,0.0,1
107,2.0,0,0.0,0,0.0,2,-4.52,16,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,1.0,0,0.0,0.0,6.0,0.14,1.0,1
108,5.0,0,0.0,0,0.0,2,-5.84,62,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.14,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,6.0,1.0,0,0.0,0.0,4.0,0.67,1.0,5
109,10.0,0,0.0,0,0.0,2,-5.58,39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.67,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,2.0,2.0,1.0,0,0.0,0.0,1.0,0.75,1.0,4
110,11.0,4,0.07,0,0.0,2,-5.49,54,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.38,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,3.0,5.0,1.0,0,0.0,0.0,0.0,1.0,1.0,4
111,16.0,0,0.0,0,0.0,2,-4.63,31,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,2.0,1.0,0.75,2,0.25,0.0,0.0,1.0,0.25,4
112,4.0,0,0.0,0,0.0,2,-5.87,36,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.11,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,6.0,0.9,1,0.1,1.0,0.0,1.0,1.0,4
113,5.0,0,0.0,0,0.0,1,-4.75,10,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
114,10.0,0,0.0,0,0.0,5,-5.33,184,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,44,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,1.0,0,0.0,0.0,0.0,1.0,0.78,2
115,1.0,0,0.0,0,0.0,1,-2.0,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1
116,20.0,0,0.0,0,0.0,2,-4.77,20,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,11,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,0.5,1,0.5,0.0,0.0,1.0,1.0,0
117,7.0,0,0.0,0,0.0,2,-4.28,7,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
118,6.0,0,0.0,0,0.0,3,-5.89,55,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.44,3,0.0,0.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,4.0,0.83,2,0.17,0.0,1.0,0.89,1.0,4
119,6.0,0,0.0,0,0.0,2,-6.0,60,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.23,0,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,1,3.0,7.0,0.88,1,0.12,0.0,3.0,0.7,1.0,4
120,5.0,0,0.0,0,0.0,2,-5.76,81,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.19,4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,5.0,1.0,0,0.0,0.0,4.0,0.53,0.69,5
121,5.0,0,0.0,0,0.0,2,-5.71,26,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0.2,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,1.0,0,0.0,0.0,0.0,1.0,1.0,0
122,8.0,0,0.0,0,0.0,2,-5.88,73,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1.0,6.0,0.44,10,0.56,0.0,0.0,1.0,0.78,5
123,7.0,0,0.0,0,0.0,2,-5.74,51,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,5.0,1.0,0,0.0,0.0,0.0,1.0,1.0,4
124,4.0,0,0.0,0,0.0,2,-4.14,8,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
125,16.0,0,0.0,0,0.0,3,-5.1,49,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.8,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3,2.0,1.0,0.5,2,0.5,0.0,1.0,0.67,1.0,4
126,4.0,0,0.0,0,0.0,2,-3.42,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.5,1,0.5,0.0,0.0,1.0,1.0,1
129,4.0,0,0.0,0,0.0,1,-5.11,23,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.33,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,4.0,1.0,0,0.0,2.0,0.0,1.0,1.0,0
130,1.0,0,0.0,0,0.0,1,-2.95,4,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0.0,2.0,1.0,0,0.0,0.0,2.0,0.33,1.0,1
131,8.0,0,0.0,0,0.0,2,-4.96,60,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,1.0,0,0.0,0.0,0.0,0.5,0.5,4
132,4.0,0,0.0,0,0.0,2,-5.21,12,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,1.0,0,0.0,1.0,0.0,1.0,1.0,1
134,9.0,12,0.67,0,0.0,2,-4.45,18,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,1.0,0,0.0,1.0,0.0,1.0,1.0,1
135,6.0,0,0.0,0,0.0,2,-5.49,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.22,2,0.0,0.0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0,2,1.0,2.0,1.0,0,0.0,0.0,0.0,0.75,0.75,4
137,12.0,2,0.02,0,0.0,3,-6.04,93,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.3,0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,4.0,0.95,1,0.05,2.0,0.0,1.0,1.0,5
138,6.0,0,0.0,0,0.0,2,-5.98,63,0.0,0.0,0.0,9.0,0,0,0.0,0.0,0.15,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2.0,3.0,1.0,0,0.0,0.0,0.0,1.0,1.0,5
139,10.0,0,0.0,2,0.02,3,-5.65,127,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,2.0,0.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,0.72,5,0.28,0.0,0.0,0.38,0.28,3
140,48.0,0,0.0,0,0.0,3,-6.07,48,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1.0,5,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.83,1,0.17,0.0,1.0,0.0,0.67,4
141,8.0,0,0.0,0,0.0,2,-4.83,16,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
142,9.0,0,0.0,0,0.0,3,-5.59,114,0.0,0.0,12.0,0.0,0,0,0.0,0.0,0.92,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,0.51,5
143,11.0,0,0.0,0,0.0,2,-6.74,193,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0.42,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,2.0,6.0,0.96,1,0.04,0.0,1.0,0.94,0.92,3
144,3.0,0,0.0,0,0.0,2,-4.52,24,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,1.0,0,0.0,0.0,1.0,0.86,1.0,1
145,11.0,0,0.0,0,0.0,2,-5.51,191,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,3
146,6.0,0,0.0,0,0.0,2,-5.44,19,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,3.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
147,6.0,2,0.15,0,0.0,2,-4.79,13,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,1.0,0,0.0,1.0,0.0,1.0,1.0,1
148,8.0,0,0.0,0,0.0,2,-3.75,8,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
149,5.0,0,0.0,0,0.0,2,-3.25,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1
150,7.0,0,0.0,0,0.0,2,-6.68,60,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.2,6,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2,6,2.0,4.0,1.0,0,0.0,2.0,0.0,1.0,1.0,4
151,6.0,0,0.0,0,0.0,2,-5.32,23,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,4.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
152,8.0,0,0.0,0,0.0,3,-4.22,8,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0,1
153,5.0,0,0.0,0,0.0,2,-4.45,30,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,4
154,14.0,0,0.0,0,0.0,2,-4.05,15,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1
155,2.0,0,0.0,0,0.0,2,-4.9,20,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,2.0,0.0,0.0,5.0,0.0,0,1,0.0,3.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
156,11.0,0,0.0,0,0.0,2,-5.38,22,0.0,0.0,0.0,1.0,1,1,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
157,1.0,0,0.0,0,0.0,1,-1.5,2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0,0.0,0.0,2.0,0.0,0.0,1
158,5.0,0,0.0,0,0.0,2,-5.09,138,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,1.0,0,0.0,0.0,8.0,0.12,0.17,3
159,7.0,0,0.0,0,0.0,2,-4.79,21,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
160,3.0,0,0.0,0,0.0,1,-4.11,6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.33,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
161,10.0,0,0.0,0,0.0,2,-5.39,21,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.67,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1.0,1.0,0.67,1,0.33,1.0,0.0,1.0,1.0,1
162,2.0,0,0.0,0,0.0,1,-3.98,12,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,3,0.0,2.0,1.0,0,0.0,0.0,4.0,0.2,1.0,1
163,10.0,0,0.0,0,0.0,2,-5.19,19,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.33,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
164,8.0,0,0.0,0,0.0,2,-5.85,109,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.39,0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9.0,6.0,0.88,2,0.12,0.0,0.0,1.0,1.0,5
165,12.0,0,0.0,0,0.0,3,-6.13,72,0.0,0.0,4.0,0.0,0,0,0.0,0.0,0.67,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,2.0,1.0,0,0.0,0.0,4.0,0.33,1.0,5
166,4.0,0,0.0,0,0.0,2,-5.16,35,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,0.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,4
167,4.0,0,0.0,0,0.0,2,-4.62,7,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,0.67,1,0.33,0.0,0.0,1.0,1.0,1
169,10.0,0,0.0,0,0.0,2,-5.49,58,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.25,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2.0,3.0,1.0,0,0.0,1.0,0.0,1.0,1.0,4
170,8.0,0,0.0,0,0.0,3,-4.48,8,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0,1
172,14.0,1,0.01,0,0.0,2,-6.3,88,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.33,28,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,3.0,4.0,0.86,1,0.14,0.0,0.0,1.0,1.0,5
173,6.0,0,0.0,0,0.0,2,-5.43,32,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.38,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,4.0,0.88,1,0.12,0.0,0.0,1.0,1.0,4
174,2.0,0,0.0,0,0.0,1,-3.8,13,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0,0.0,2.0,1.0,0,0.0,0.0,5.0,0.17,1.0,1
175,5.0,0,0.0,0,0.0,2,-6.98,154,0.0,0.0,0.0,3.0,0,0,0.0,0.0,0.0,30,0.0,0.0,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,14,0.0,7.0,0.91,3,0.09,0.0,1.0,0.97,1.0,3
176,5.0,0,0.0,0,0.0,2,-5.26,31,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0.0,4.0,1.0,0,0.0,0.0,2.0,0.67,1.0,4
177,12.0,0,0.0,0,0.0,3,-5.7,50,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.57,1,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,3.0,0.83,1,0.17,0.0,0.0,1.0,1.0,4
178,12.0,0,0.0,0,0.0,2,-5.23,49,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.33,6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,3.0,1.0,0,0.0,0.0,0.0,1.0,1.0,4
179,12.0,3,0.08,0,0.0,3,-5.67,36,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,3.0,1.0,0,0.0,0.0,0.0,1.0,1.0,4
180,9.0,0,0.0,0,0.0,2,-6.33,38,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.33,7,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,4.0,1.0,0,0.0,1.0,1.0,0.75,1.0,4
181,9.0,0,0.0,0,0.0,2,-6.16,56,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.44,9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,3.0,4.0,0.89,1,0.11,0.0,0.0,1.0,1.0,4
182,10.0,2,0.07,1,0.03,2,-5.82,30,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,1.0,0,0.0,0.0,0.0,1.0,1.0,4
183,7.0,0,0.0,0,0.0,3,-3.85,7,0.0,0.0,1.0,0.0,1,1,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0,1
184,5.0,0,0.0,0,0.0,2,-5.59,37,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,4.0,0.92,1,0.08,0.0,0.0,1.0,1.0,4
185,7.0,0,0.0,0,0.0,2,-5.63,41,0.0,0.0,0.0,2.0,1,1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,5.0,1.0,0,0.0,0.0,0.0,1.0,1.0,4
186,6.0,0,0.0,0,0.0,2,-3.66,6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
187,7.0,0,0.0,0,0.0,2,-5.88,36,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,4.0,1.0,0,0.0,0.0,0.0,1.0,1.0,4
188,8.0,0,0.0,0,0.0,2,-5.48,31,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.33,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12,2.0,3.0,1.0,0,0.0,2.0,1.0,0.75,1.0,4
189,9.0,0,0.0,0,0.0,2,-5.41,108,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,43,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,2.0,0.67,6,0.33,0.0,0.0,0.5,0.33,5
190,28.0,0,0.0,0,0.0,3,-5.38,28,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,0
191,4.0,0,0.0,0,0.0,2,-3.88,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
192,4.0,0,0.0,0,0.0,1,-4.43,16,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4,0.0,0.0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,4,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
193,1.0,0,0.0,0,0.0,1,-3.01,6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0,0.0,0.0,5.0,0.0,0.0,1
194,4.0,0,0.0,0,0.0,2,-5.88,61,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,2.0,0.13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,6.0,1.0,0,0.0,0.0,3.0,0.8,1.0,5
195,8.0,0,0.0,0,0.0,3,-6.0,59,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.14,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,4.0,1.0,0,0.0,0.0,1.0,0.86,1.0,4
196,6.0,0,0.0,0,0.0,2,-3.66,6,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,1.0,1
197,7.0,0,0.0,0,0.0,2,-5.67,64,0.0,0.0,0.0,0.0,1,5,0.0,0.0,0.25,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,3.0,3.0,1.0,0,0.0,5.0,0.0,0.78,0.78,5
198,6.0,10,0.06,0,0.0,2,-5.8,167,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,12,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3.0,0.73,11,0.27,0.0,0.0,1.0,0.73,3
199,6.0,0,0.0,0,0.0,3,-5.1,26,1.0,1.0,1.0,0.0,0,0,0.0,0.0,0.4,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,3.0,1.0,0,0.0,0.0,1.0,0.75,1.0,0
