,atss_count,bloc_count_relative,cloc_count_relative,dpt_count,etp_count,loc_count,nbeh_count_relative,nbl_count,ncd_count,ncmd_count,nco_count,ndk_count,ndk_count_occurrences,ndm_count,ndm_count_occurrences,nemd_count_relative,nfl_count,nfmd_count_relative,nicd_count,nierr_count,nimpr_count,nimpt_count,ninc_count,nincr_count,ninct_count,nincv_count,nkeys_count,nlk_count,nlo_count,nlp_count,nmd_count,nnnv_count_relative,nnwv_count_relative,nsh_count,ntkn_count,ntnn_count_relative,nts_count,ntun_count_relative,ntvr_count,nun_count_relative,clusters
7170,1.0,0.0,0.0,1,-2.0,1,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,1.0,0.0,0.0,0.0,4,1.0,1.0,0.0,1.0,0.0,1
7171,6.0,0.0,0.0,2,-6.94,221,0.0,0.0,3,0.0,2,1,8,0.0,0.0,0.0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,132,0,0,0.0,4.0,1.0,0.0,0.0,765,0.0,36.0,0.64,5.0,0.64,5
7172,6.0,0.0,0.0,2,-4.91,51,0.0,0.0,7,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,0,0,0.0,2.0,1.0,0.0,0.0,141,0.12,8.0,0.0,7.0,0.0,0
7173,11.0,0.0,0.0,3,-6.28,96,0.0,0.0,25,0.0,5,0,0,0.0,0.0,0.18,4,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82,0,3,2.0,6.0,0.91,0.09,0.0,262,0.0,9.0,1.0,28.0,1.0,2
7174,5.0,0.0,0.0,1,-4.81,33,0.0,0.0,9,0.0,0,0,0,0.0,0.0,0.14,9,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,17,0,0,1.0,2.0,1.0,0.0,0.0,93,0.67,6.0,0.33,7.0,1.0,0
7175,7.0,0.0,0.0,3,-4.51,20,1.0,1.0,6,0.0,0,0,0,0.0,0.0,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20,0,0,0.0,1.0,0.5,0.5,0.0,66,0.33,3.0,0.67,2.0,1.0,1
7176,11.0,0.0,0.0,2,-4.43,11,0.0,0.0,8,0.0,0,0,0,0.0,0.0,0.5,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,1.0,1.0,0.5,0.5,0.0,51,0.0,1.0,1.0,8.0,1.0,1
7177,9.0,0.0,0.0,2,-5.5,156,0.0,0.0,40,0.0,0,0,0,1.0,8.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,137,0,0,0.0,3.0,0.5,0.5,0.0,403,0.06,17.0,0.71,6.0,0.75,3
7178,142.0,0.0,0.0,4,-5.91,142,1.0,1.0,24,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131,0,0,0.0,0.0,1.0,0.0,0.0,316,1.0,1.0,0.0,9.0,0.67,3
7179,7.0,0.0,0.0,2,-4.87,14,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.33,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,1.0,2.0,1.0,0.0,0.0,44,0.0,2.0,1.0,1.0,1.0,1
7180,4.0,0.0,0.0,2,-5.87,36,0.0,0.0,8,3.0,5,1,2,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27,1,0,0.0,4.0,1.0,0.0,0.0,137,0.12,8.0,0.88,5.0,1.0,0
7181,1.0,0.0,0.0,1,-1.0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,1.0,0.0,0.0,0.0,2,1.0,1.0,0.0,0.0,0.0,1
7182,8.0,0.0,0.0,2,-6.21,50,0.0,0.0,15,0.0,4,0,0,0.0,0.0,0.38,7,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0,3,3.0,3.0,0.86,0.14,0.0,188,0.0,6.0,1.0,8.0,1.0,0
7184,7.0,0.0,0.0,3,-3.85,7,0.0,1.0,1,0.0,0,1,1,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,1.0,0.0,0.0,17,1.0,1.0,0.0,1.0,1.0,1
7185,7.0,0.0,0.0,3,-4.2,7,0.0,1.0,1,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,1.0,0.0,0.0,21,1.0,1.0,0.0,1.0,1.0,1
7186,2.0,0.0,0.0,1,-2.0,2,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0,0,0.0,1.0,0.0,0.0,0.0,4,1.0,1.0,0.0,0.0,0.0,1
7187,7.0,0.0,0.0,2,-5.49,188,0.0,0.0,67,0.0,0,0,0,0.0,0.0,0.0,2,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,143,0,0,0.0,4.0,0.75,0.25,0.0,657,0.0,28.0,0.79,8.0,0.55,5
7188,11.0,0.09,0.0,1,-4.96,11,0.0,0.0,2,1.0,0,0,0,0.0,0.0,0.5,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,1.0,1.0,1.0,0.0,0.0,39,0.0,1.0,1.0,4.0,1.0,1
7189,10.0,0.0,0.0,3,-4.74,10,0.0,1.0,4,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,1.0,0.0,0.0,41,1.0,1.0,0.0,2.0,1.0,1
7190,7.0,0.0,0.11,2,-5.29,36,0.0,0.0,5,0.0,0,0,0,0.0,0.0,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,0,5.0,1.0,1.0,0.0,0.0,114,0.0,5.0,1.0,3.0,1.0,0
7191,8.0,0.0,0.0,2,-4.96,16,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,0.0,2.0,0.67,0.33,0.0,41,0.0,2.0,1.0,2.0,1.0,1
7193,8.0,0.0,0.0,2,-4.75,17,0.0,0.0,1,0.0,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,0,0.0,2.0,1.0,0.0,0.0,40,0.0,2.0,1.0,1.0,1.0,1
7194,6.0,0.0,0.0,2,-5.1,32,0.0,0.0,8,0.0,2,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30,0,2,0.0,3.0,0.86,0.14,0.0,84,0.0,5.0,1.0,3.0,1.0,0
7195,4.0,0.0,0.0,2,-4.38,13,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,0,0.0,3.0,1.0,0.0,0.0,29,0.0,3.0,1.0,0.0,1.0,1
7196,7.0,0.0,0.0,3,-4.06,7,0.0,1.0,1,0.0,0,1,1,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,1.0,0.0,0.0,18,1.0,1.0,0.0,1.0,1.0,1
7197,1.0,0.0,0.0,1,-2.95,4,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4,0,0,0.0,2.0,1.0,0.0,0.0,9,0.67,3.0,0.33,0.0,1.0,1
7198,9.0,0.0,0.0,2,-6.64,186,0.0,0.0,51,0.0,5,0,0,0.0,0.0,0.4,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147,1,0,14.0,8.0,0.95,0.05,0.0,549,0.0,21.0,1.0,27.0,1.0,3
7199,5.0,0.07,0.0,2,-6.04,58,0.0,0.0,15,0.0,4,0,0,0.0,0.0,0.14,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,43,0,2,2.0,7.0,1.0,0.0,4.0,197,0.08,12.0,0.92,12.0,1.0,0
7200,6.0,0.0,0.0,2,-4.88,13,0.0,0.0,4,0.0,1,0,0,0.0,0.0,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,1.0,2.0,0.67,0.33,1.0,46,0.0,2.0,1.0,4.0,1.0,1
7201,10.0,0.0,0.0,3,-5.78,40,0.0,0.0,7,0.0,0,0,0,0.0,0.0,0.2,3,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34,0,0,1.0,3.0,1.0,0.0,0.0,86,0.0,4.0,1.0,8.0,0.75,0
7202,6.0,0.0,0.0,2,-5.68,168,0.0,0.0,29,0.0,0,1,1,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,0,0,0.0,7.0,0.76,0.24,1.0,510,0.11,28.0,0.82,12.0,0.65,3
7203,115.0,0.0,0.0,3,-5.75,115,1.0,1.0,40,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,1.0,0.0,0.0,308,1.0,1.0,0.0,16.0,1.0,2
7204,4.0,0.0,0.0,2,-4.46,8,0.0,0.0,1,0.0,1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0,0.0,2.0,1.0,0.0,0.0,27,0.0,2.0,1.0,1.0,1.0,1
7205,2.0,0.0,0.0,2,-1.58,2,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,1.0,0.0,0.0,0.0,3,1.0,1.0,0.0,1.0,0.0,1
7206,6.0,0.0,0.0,2,-4.2,12,0.0,0.0,8,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0.0,1.0,1.0,0.0,0.0,52,0.0,2.0,1.0,7.0,1.0,1
7207,3.0,0.0,0.0,1,-3.92,6,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6,0,0,0.0,1.0,1.0,0.0,0.0,24,0.0,2.0,1.0,0.0,1.0,1
7208,6.0,0.0,0.0,2,-5.85,47,0.0,0.0,31,0.0,18,1,2,0.0,0.0,0.2,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35,0,12,2.0,4.0,1.0,0.0,2.0,237,0.12,8.0,0.88,15.0,1.0,2
7209,5.0,0.0,0.0,1,-3.57,25,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,11,0,0,0.0,1.0,0.0,0.0,0.0,31,1.0,5.0,0.0,0.0,0.0,1
7210,6.0,0.0,0.0,2,-5.83,38,0.0,0.0,8,0.0,0,0,0,0.0,0.0,0.33,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,0,3.0,5.0,0.75,0.25,1.0,106,0.0,6.0,1.0,5.0,1.0,0
7211,2.0,0.1,0.0,1,-4.04,10,0.0,0.0,4,0.0,3,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6,0,2,0.0,1.0,0.0,0.0,0.0,34,1.0,4.0,0.0,0.0,0.0,1
7212,10.0,0.02,0.0,3,-6.34,61,0.0,1.0,14,1.0,3,1,2,0.0,0.0,0.17,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,0,2,2.0,5.0,0.73,0.27,1.0,169,0.17,6.0,0.83,9.0,1.0,0
7213,9.0,0.0,0.0,3,-6.43,103,0.0,0.0,18,0.0,0,0,0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,0,0,0.0,6.0,1.0,0.0,0.0,250,0.25,12.0,0.75,10.0,1.0,2
7214,5.0,0.0,0.0,3,-5.94,93,0.0,0.0,24,0.0,0,0,0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,0,0,0.0,6.0,1.0,0.0,0.0,295,0.16,19.0,0.63,14.0,0.75,2
7215,5.0,0.0,0.0,2,-3.25,5,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0.0,1.0,0.0,0.0,0.0,12,1.0,1.0,0.0,4.0,0.0,1
7216,14.0,0.0,0.0,2,-5.83,253,0.0,0.0,67,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,0,0,0.0,2.0,1.0,0.0,0.0,791,0.0,18.0,1.0,5.0,1.0,5
7217,4.0,0.0,0.0,2,-5.68,30,0.0,0.0,11,0.0,6,0,0,0.0,0.0,0.11,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,26,0,0,1.0,5.0,1.0,0.0,0.0,97,0.25,8.0,0.75,4.0,1.0,0
7218,4.0,0.0,0.0,1,-4.43,16,0.0,0.0,12,0.0,8,0,0,0.0,0.0,0.0,4,0.0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,16,0,4,0.0,1.0,1.0,0.0,0.0,83,0.0,4.0,1.0,1.0,1.0,4
7220,3.0,0.0,0.0,1,-5.78,31,0.0,0.0,5,0.0,2,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0.0,4.0,1.0,0.0,2.0,140,0.0,9.0,0.78,3.0,0.78,0
7221,13.0,0.0,0.0,3,-6.13,89,0.0,0.0,23,0.0,6,0,0,0.0,0.0,0.56,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,0,3,2.0,3.0,0.95,0.05,0.0,239,0.0,7.0,1.0,13.0,0.55,2
7222,9.0,0.0,0.0,3,-5.36,35,0.0,2.0,4,0.0,1,0,0,0.0,0.0,0.6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,0,2.0,2.0,1.0,0.0,0.0,88,0.5,4.0,0.5,3.0,0.71,0
7223,6.0,0.0,0.0,2,-5.7,41,0.0,0.0,12,0.0,0,0,0,0.0,0.0,0.12,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0,0,1.0,5.0,0.83,0.17,0.0,123,0.0,7.0,1.0,8.0,1.0,0
7224,7.0,0.0,0.0,3,-4.06,7,0.0,1.0,1,0.0,0,1,1,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,1.0,0.0,0.0,18,1.0,1.0,0.0,1.0,1.0,1
7225,7.0,0.0,0.0,2,-4.67,27,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0,0,0.0,0.0,0.86,0.14,0.0,66,0.0,4.0,1.0,2.0,1.0,1
7226,11.0,0.0,0.0,2,-4.26,11,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0,1.0,1.0,0.0,0.0,23,0.0,1.0,1.0,0.0,1.0,1
7227,3.0,0.0,0.0,1,-3.32,3,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,1.0,1.0,0.0,0.0,10,0.0,1.0,1.0,0.0,1.0,1
7228,6.0,0.0,0.0,2,-5.24,24,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,0,0.0,3.0,1.0,0.0,0.0,56,0.0,4.0,1.0,2.0,1.0,1
7229,50.0,0.0,0.0,4,-6.2,105,0.0,2.0,23,0.0,9,0,0,0.0,0.0,1.0,10,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,0,2,0.0,0.0,1.0,0.0,0.0,303,0.0,2.0,1.0,10.0,0.74,2
7230,12.0,0.0,0.0,2,-4.0,12,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,1.0,1.0,0.0,0.0,19,0.0,1.0,1.0,2.0,1.0,1
7231,6.0,0.0,0.0,2,-4.54,13,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,1.0,2.0,0.75,0.25,0.0,34,0.0,2.0,1.0,1.0,1.0,1
7232,7.0,0.0,0.0,2,-5.35,29,0.0,0.0,18,0.0,8,0,0,0.0,0.0,0.33,2,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16,0,7,2.0,1.0,1.0,0.0,0.0,79,0.5,4.0,0.5,3.0,1.0,4
7233,17.0,0.0,0.0,2,-5.83,17,0.0,0.0,7,0.0,1,1,1,0.0,0.0,0.5,6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,1.0,1.0,1.0,0.0,1.0,91,0.0,1.0,1.0,5.0,1.0,4
7234,10.0,0.0,0.0,2,-4.56,21,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,0,0.0,2.0,1.0,0.0,0.0,44,0.0,2.0,1.0,1.0,0.5,1
7235,3.0,0.0,0.03,2,-5.69,59,0.0,0.0,17,12.0,4,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,0,0,0.0,8.0,1.0,0.0,1.0,249,0.0,19.0,1.0,13.0,0.86,2
7236,9.0,0.0,0.0,2,-6.09,100,0.0,0.0,24,1.0,4,0,0,0.0,0.0,0.4,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,0,2,2.0,3.0,0.92,0.08,0.0,281,0.0,11.0,1.0,15.0,1.0,2
7237,7.0,0.0,0.0,2,-4.49,14,0.0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0.0,2.0,0.0,1.0,0.0,38,0.0,2.0,1.0,1.0,1.0,1
7238,5.0,0.0,0.0,1,-4.18,5,0.0,0.0,2,0.0,2,0,0,0.0,0.0,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,1.0,1.0,1.0,0.0,0.0,23,0.0,1.0,1.0,1.0,1.0,1
7239,4.0,0.0,0.0,2,-5.26,12,0.0,0.0,4,0.0,3,0,0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,1,0.0,2.0,1.0,0.0,0.0,47,0.67,3.0,0.33,2.0,1.0,1
7240,60.0,0.0,0.0,3,-5.46,60,0.0,1.0,14,0.0,0,0,0,0.0,0.0,1.0,9,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,0,0,5.0,0.0,1.0,0.0,0.0,170,1.0,1.0,0.0,3.0,1.0,0
7241,28.0,0.0,0.0,3,-4.74,28,0.0,1.0,5,0.0,0,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,1.0,0.0,0.0,83,1.0,1.0,0.0,5.0,1.0,4
7243,4.0,0.0,0.0,1,-4.01,7,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,2.0,1.0,0.0,0.0,26,0.0,2.0,1.0,0.0,1.0,1
7244,8.0,0.0,0.0,3,-4.71,17,0.0,0.0,9,0.0,5,0,0,0.0,0.0,0.0,7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0,3,0.0,1.0,1.0,0.0,0.0,75,0.0,2.0,1.0,4.0,1.0,1
7245,5.0,0.0,0.0,2,-6.68,106,0.0,0.0,14,3.0,11,0,0,0.0,0.0,0.0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,96,0,6,0.0,12.0,1.0,0.0,0.0,263,0.2,20.0,0.8,4.0,1.0,2
7246,10.0,0.0,0.0,2,-5.48,50,0.0,0.0,35,0.0,4,0,0,0.0,0.0,0.0,25,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46,0,2,0.0,3.0,0.8,0.2,0.0,231,0.2,5.0,0.8,31.0,1.0,2
7247,1.0,0.0,0.0,1,-1.0,1,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,1.0,0.0,0.0,0.0,2,1.0,1.0,0.0,0.0,0.0,1
7248,9.0,0.0,0.0,2,-4.18,9,0.0,0.0,4,0.0,0,0,0,0.0,0.0,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,1.0,1.0,0.5,0.5,0.0,26,0.0,1.0,1.0,3.0,1.0,1
7249,6.0,0.0,0.0,2,-3.85,6,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0.0,1.0,0.0,1.0,0.0,17,0.0,1.0,1.0,3.0,1.0,1
7250,61.0,0.01,0.0,3,-5.66,122,0.0,2.0,69,0.0,10,0,0,0.0,0.0,1.0,11,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,0,4,9.0,0.0,0.58,0.42,0.0,404,0.0,2.0,1.0,24.0,0.63,3
7251,6.0,0.0,0.0,2,-6.34,39,0.0,0.0,9,2.0,1,0,0,0.0,0.0,0.12,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0,2,1.0,4.0,1.0,0.0,1.0,189,0.14,7.0,0.57,13.0,0.67,0
7253,5.0,0.0,0.0,2,-4.95,25,0.0,0.0,8,0.0,4,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,2,0.0,1.0,0.7,0.3,0.0,81,0.0,5.0,1.0,3.0,1.0,1
7254,13.0,0.0,0.0,3,-5.89,65,0.0,0.0,16,0.0,0,0,0,0.0,0.0,0.29,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,0,0,2.0,2.0,0.75,0.25,0.0,163,0.2,5.0,0.8,10.0,1.0,0
7255,26.0,0.0,0.0,3,-5.77,102,0.0,4.0,16,0.0,10,0,0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70,0,0,4.0,0.0,0.78,0.22,0.0,237,1.0,4.0,0.0,2.0,0.56,2
7256,5.0,0.0,0.0,2,-4.91,14,0.0,0.0,4,0.0,2,0,0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0,0.0,2.0,1.0,0.0,0.0,80,0.0,3.0,1.0,1.0,1.0,1
7257,8.0,0.0,0.0,2,-6.0,54,0.0,0.0,5,0.0,3,0,0,0.0,0.0,0.12,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,1,3,1.0,5.0,1.0,0.0,0.0,138,0.0,7.0,1.0,4.0,1.0,0
7258,19.0,0.0,0.0,3,-5.62,58,0.0,3.0,21,0.0,9,0,0,0.0,0.0,1.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0,3,0.0,0.0,0.8,0.2,0.0,185,0.0,3.0,1.0,8.0,1.0,0
7259,8.0,0.0,0.0,2,-5.75,50,0.0,0.0,13,0.0,1,1,1,0.0,0.0,0.14,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,1,1,1.0,5.0,0.75,0.25,1.0,160,0.0,6.0,1.0,8.0,1.0,0
7260,7.0,0.0,0.0,2,-6.13,55,0.0,0.0,18,1.0,2,0,0,0.0,0.0,0.11,13,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,0,1,1.0,6.0,0.89,0.11,0.0,206,0.0,8.0,1.0,13.0,1.0,2
7261,5.0,0.01,0.0,2,-6.37,278,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.02,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,205,0,0,1.0,6.0,1.0,0.0,0.0,894,0.32,60.0,0.48,16.0,0.71,5
7262,81.0,0.0,0.0,3,-5.57,244,1.0,1.0,8,0.0,0,0,0,0.0,0.0,0.5,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,0,0,0.0,2.0,0.89,0.11,0.0,897,0.67,3.0,0.33,5.0,0.83,5
7263,2.0,0.0,0.0,1,-2.79,6,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6,0,0,0.0,1.0,0.0,0.0,0.0,12,1.0,3.0,0.0,0.0,0.0,1
7264,8.0,0.07,0.0,2,-7.14,161,0.0,0.0,50,3.0,12,0,0,0.0,0.0,0.2,14,0.0,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,124,0,8,5.0,7.0,1.0,0.0,0.0,538,0.0,20.0,1.0,28.0,1.0,3
7265,6.0,0.0,0.0,1,-4.68,11,0.0,0.0,6,0.0,1,0,0,0.0,0.0,0.33,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0,0,1.0,2.0,1.0,0.0,0.0,39,0.5,2.0,0.5,4.0,1.0,1
7266,7.0,0.0,0.0,2,-5.08,21,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0,0,0.0,3.0,1.0,0.0,0.0,48,0.0,3.0,1.0,3.0,1.0,1
7267,7.0,0.0,0.0,2,-4.23,7,0.0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0.0,1.0,1.0,0.0,0.0,34,0.0,1.0,1.0,5.0,1.0,1
7268,12.0,0.0,0.0,2,-3.98,12,0.0,0.0,8,0.0,0,0,0,0.0,0.0,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9,0,0,1.0,1.0,0.0,0.0,0.0,37,1.0,1.0,0.0,14.0,0.0,1
7269,5.0,0.0,0.0,2,-5.36,21,0.0,0.0,7,0.0,4,0,0,0.0,0.0,0.2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17,0,2,1.0,3.0,0.8,0.2,0.0,67,0.0,4.0,1.0,5.0,1.0,1
7270,4.0,0.0,0.0,1,-3.71,9,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,2.0,1.0,1.0,0.0,0.0,23,0.0,2.0,1.0,2.0,1.0,1
